panel_id,panel_name,panel_date,panel_contact,panel_type
1-2D6JZ3,EPSRC Physical Sciences Chemistry - May 2015,14 May 2015,"Higlett, Claire",NGBOPanel
1-2J0GKZ,EPSRC Quantum Technology Fellowships Sift Meeting (Round 2),14 May 2015,"Carr, Wendy",NGBOPanel
1-2GI0FY,Platform Grant Interviews - 20 May 2015,20 May 2015,"Ghaffar, Talit",NGBOPanel
1-2WI5SM,Engineering Prioritisation Panel Meeting 21st May 2015,21 May 2015,"Edwards, Janet",NGBOPanel
1-2T6589,Foresight Fellowships Interviews,27 May 2015,"Felstead, Robert",NGBOPanel
1-2L4MEN,EPSRC ICT Prioritisation Panel - Jun 2015,02 June 2015,"Hulkes, Alex",NGBOPanel
1-2J0GLK,EPSRC Quantum Technology Fellowships Interviews Meeting (Round 2),03 June 2015,"Carr, Wendy",NGBOPanel
1-2OV9Y1,Programme Grant Interviews - 3 June 2015 (PS and Eng),03 June 2015,"Billingham, Sarah",NGBOPanel
1-2TRHI7,IKC - MTIKC Phase 2,04 June 2015,"Mulligan, David",NGBOPanel
1-2SL2LF,Low Carbon Cities China,09 June 2015,"Goodall, Glenn",NGBOPanel
1-2JHN76,Eng Fellowship Interviews Jun 2015,09 June 2015,"Tarplee, Mark",NGBOPanel
1-2JSYQ7,SUPERGEN Wind 2015,10 June 2015,"Sewell, Laura",NGBOPanel
1-2TNYEP,Programme Grant Outlines 16 June 2015,16 June 2015,"Niblock, Helen",NGBOPanel
1-2UAGP3,Manufacturing Hubs 2015 Full Sift,16 June 2015,"Bailey, Richard",NGBOPanel
1-2Q1DOC,EPSRC Mathematics Prioritisation Panel June 2015,16 June 2015,"Maytum, Hannah",NGBOPanel
1-2TNYIZ,Platform Grant Outlines 16 June 2015,16 June 2015,"Ghaffar, Talit",NGBOPanel
1-2XE0ON,EPSRC Strategic Equipment Panel,17 June 2015,"Hanlon, Tracy",NGBOPanel
1-2JLAUF,Engineering Prioritisation Panel Meeting 18 June 2015,18 June 2015,"Edwards, Janet",NGBOPanel
1-2VPVON,HTCA Outlines,22 June 2015,"Marlow, Victoria",NGBOPanel
1-2R5UNP,Design the Future Interviews Round 2,25 June 2015,"Brakspear, Karen",NGBOPanel
1-2UCZ5I,Adventures in Energy (Sift),01 July 2015,"Salisbury, Gavin",NGBOPanel
1-2LYZ0O,Manufacturing Hubs 2015 Interviews,06 July 2015,"Bailey, Richard",NGBOPanel
1-2T1XOD,TAPs Outline,14 July 2015,"Champion, Martin",NGBOPanel
1-2L4MJ3,EPSRC ICT Prioritisation Panel - Jul 2015,15 July 2015,"Hulkes, Alex",NGBOPanel
1-2RNJ05,LWEC Challenge Fellowships,16 July 2015,"Holtum, David",NGBOPanel
1-2H0NV5,EPSRC Physical Sciences Physics - July 2015,22 July 2015,"Brhanavan, Yalini",NGBOPanel
1-2H0NVE,EPSRC Physical Sciences Chemistry - July 2015,22 July 2015,"Richardson, Natasha",NGBOPanel
1-2H0NUW,EPSRC Physical Sciences Materials - July 2015,22 July 2015,"Niblock, Helen",NGBOPanel
1-2VB991,Mathematics Fellowship Interviews  July 2015,22 July 2015,"White, Christopher",NGBOPanel
1-2UVNCT,Towards Autonomy - Smart and Connected Control (Interview),28 July 2015,"Broomsgrove, Alexander",NGBOPanel
1-2SL31T,Grand Challenges Prioritisation Meeting,29 July 2015,"Singleton Escofet, Roger",NGBOPanel
1-2JLAVX,Engineering Prioritisation Panel Meeting 5 August 2015,05 August 2015,"Elson, Chris",NGBOPanel
1-2JHN7U,Eng Fellowship Interviews Aug 2015,06 August 2015,"Broomsgrove, Alexander",NGBOPanel
1-32RME5,Manufacturing with Light 2 Interviews,13 August 2015,"Felstead, Robert",NGBOPanel
1-2ZNG56,Multi-Disciplinary Fuels Sift,13 August 2015,"O'Byrne, Justin",NGBOPanel
1-33UI0M,Programme Grant Outlines 18 August 2015,18 August 2015,"Patel, Ruqaiyah",NGBOPanel
1-33UI5Q,Platform Grant Outlines 18 August 2015,18 August 2015,"Ghaffar, Talit",NGBOPanel
1-2XKE8H,Programme Grant Interviews - 02 September 2015 (ICT),02 September 2015,"Davis, Anke",NGBOPanel
1-302V7N,Adventures in Energy Interviews,02 September 2015,"Emmerson, Daniel",NGBOPanel
1-2L4MJD,EPSRC ICT Prioritisation Panel - Sep 2015,03 September 2015,"Hulkes, Alex",NGBOPanel
1-2IDO5W,Making Sense From Data Panel - Full Proposals,03 September 2015,"Dowle, Miriam",NGBOPanel
1-2R1BIX,Multi-Disciplinary Fuels Interviews,03 September 2015,"Sewell, Laura",NGBOPanel
1-2HQI7X,User Interaction with ICT Panel - Full Proposals,04 September 2015,"Coles, Lisa",NGBOPanel
1-2VG9BA,EPSRC Mathematics Prioritisation Panel Sept 2015,07 September 2015,"Moore, Katharine",NGBOPanel
1-37QRKB,EPSRC Grand Challenge 3 - Engineering across Length Scales,08 September 2015,"Kontogeorgos, Andreas",NGBOPanel
1-37QRJI,EPSRC Grand Challenge 2 - Future Cities,08 September 2015,"Singleton Escofet, Roger",NGBOPanel
1-2T2G4X,"EPSRC Physical Sciences Fellowships Interview Panel  9, 10 and 11 Sept 2015",09 September 2015,"Angus-Smyth, Anna",NGBOPanel
1-2Y7Y3N,EPSRC ICT Fellowships Interview Panel - Sept 2015,09 September 2015,"Brown, Zoe",NGBOPanel
1-2H7W0E,Maths in Healthcare - Interviews,09 September 2015,"Tarplee, Mark",NGBOPanel
1-37QRKK,EPSRC Grand Challenge 4 - Risk and Resilience,09 September 2015,"Singleton Escofet, Roger",NGBOPanel
1-37QRJ9,EPSRC Grand Challenge 1 - Water for all,09 September 2015,"Patel, Ruqaiyah",NGBOPanel
1-2JJUQS,Eng Fellowship Interviews  Sep 2015,10 September 2015,"Edwards, Janet",NGBOPanel
1-394A23,Eng Fellowship Interviews Sept 2015 (B),11 September 2015,"Ashwood, Sarah",NGBOPanel
1-32JB0F,IKC - SPECIFIC and CSIC Phase 2 11 September 2015,11 September 2015,"Singleton Escofet, Roger",NGBOPanel
1-34ZB6R,EPSRC Digital Economy Fellowship Interviews - Sept 2015,15 September 2015,"Keys, Tracy",NGBOPanel
1-2H0NW5,EPSRC Physical Sciences Chemistry - September 2015,23 September 2015,"Sweet, Martin",NGBOPanel
1-2H0NVN,EPSRC Physical Sciences Materials/Physics - September 2015,23 September 2015,"Chapman, Antony",NGBOPanel
1-2OUVNV,Platform Grant Interviews - 24 and 25 September 2015,24 September 2015,"Davis, Anke",NGBOPanel
1-2ZR6Q6,UK Japan Civil Nuclear Energy phase 2,24 September 2015,"Bateman, Neil",NGBOPanel
1-2JLAWB,Engineering Prioritisation Panel Meeting 1 October 2015,01 October 2015,"Edwards, Janet",NGBOPanel
1-3DDJQX,UK Japan Civil Nuclear Energy continuation meeting,08 October 2015,"Bateman, Neil",NGBOPanel
1-33UI87,Platform Grant Outlines 13 October 2015,13 October 2015,"Ghaffar, Talit",NGBOPanel
1-33UIAE,Programme Grant Outlines 13 October 2015,13 October 2015,,NGBOPanel
1-2ZS3JQ,Singapore-UK Cyber Security,14 October 2015,"Hulkes, Alex",NGBOPanel
1-2YWB4J,EPSRC RSE e-Infrastructure Meeting,15 October 2015,"Clarke, Edward",NGBOPanel
1-2ZJI4G,IKC in Synthetic Biology - 24 month review,19 October 2015,"Broomsgrove, Alexander",NGBOPanel
1-2VUOY5,TAPs Pitch Panel,20 October 2015,"Ashwood, Sarah",NGBOPanel
1-2L4MJN,EPSRC ICT Prioritisation Panel - Oct 2015,20 October 2015,"Hulkes, Alex",NGBOPanel
1-2Y84U7,Programme Grant Interviews - 20 - 21 October 2015 (Physical Sciences),20 October 2015,,NGBOPanel
1-2UDAPV,QT Skills Call Sift Panel,22 October 2015,"Carr, Wendy",NGBOPanel
1-2UYT04,QT Capital Call Sift panel,23 October 2015,"Howes, Amanda",NGBOPanel
1-2QI6PV,Manufacturing Fellows 5 Interviews,02 November 2015,"Visavadia, Rhia",NGBOPanel
1-2ZFI7D,AuMa Interview Panel,11 November 2015,"Visavadia, Rhia",NGBOPanel
1-33UHTW,Programme Grant Interviews - 11 November 2015 (Engineering),11 November 2015,"Patel, Ruqaiyah",NGBOPanel
1-37ZT3N,Energy Systems Integration Outline Sift,13 November 2015,"Goodall, Glenn",NGBOPanel
1-37M3ND,EPSRC RSE e-Infrastructure Meeting (Interviews),17 November 2015,"Clarke, Edward",NGBOPanel
1-3F0PEH,Healthcare Technologies Programme Grants Outlines,17 November 2015,"Daniel, Katie",NGBOPanel
1-2WEIMR,SUPERGEN Marine 2015,17 November 2015,"Goodall, Glenn",NGBOPanel
1-2RRD80,Thermal Energy Challenge,18 November 2015,"Emmerson, Daniel",NGBOPanel
1-30AU96,EPSRC Mathematics Prioritisation Panel Meeting November 2015,23 November 2015,"Craig, Derek",NGBOPanel
1-392UDW,Healthcare Technologies Challenge Awards Interviews Panel B,24 November 2015,"Marlow, Victoria",NGBOPanel
1-3FMLV2,EPSRC Equipment Business Case Outline Nov 15,24 November 2015,"Maytum, Hannah",NGBOPanel
1-2ZE7MM,Healthcare Technologies Challenge Awards Interviews Panel A,24 November 2015,"Marlow, Victoria",NGBOPanel
1-31HS05,Transport Energy Demand,25 November 2015,"Emmerson, Daniel",NGBOPanel
1-2JLAWP,Engineering Prioritisation Panel Meeting 25th and 26th November 2015,25 November 2015,"Edwards, Janet",NGBOPanel
1-31LBJD,PaTrIoTS Interview Panel,30 November 2015,"Keys, Tracy",NGBOPanel
1-2L4MJX,EPSRC ICT Prioritisation Panel - Dec 2015,02 December 2015,"Hulkes, Alex",NGBOPanel
1-3B31PX,DTLEC Senior Fellow Outline Meeting,02 December 2015,"Holtum, David",NGBOPanel
1-3790Q0,RIIE Call 2015 - Outlines,03 December 2015,"Gilvin, Ellie",NGBOPanel
1-2H0NX8,EPSRC Physical Sciences Materials and Physics - December 2015,03 December 2015,"Hickman, Ian",NGBOPanel
1-2H0NY0,EPSRC Physical Sciences Chemistry - December 2015,03 December 2015,"Ghaffar, Talit",NGBOPanel
1-3FBCED,QT Skills Interviews,15 December 2015,"Carr, Wendy",NGBOPanel
1-33UICI,Programme Grant Outlines 17 December 2015,17 December 2015,"Turner, Christina",NGBOPanel
1-33UIBQ,Platform Grant Outlines 17 December 2015,17 December 2015,,NGBOPanel
1-3FBCEM,QT Capital Interviews,17 December 2015,"Howes, Amanda",NGBOPanel
1-3DSY88,EPSRC Mathematical Sciences Fellowship Interviews  January 2016,20 January 2016,"Moore, Katharine",NGBOPanel
1-396QP2,Manufacturing Hubs 2016 - Outlines,21 January 2016,"Hanlon, Tracy",NGBOPanel
1-325MAQ,HT Networks Plus Panel,26 January 2016,"Billingham, Sarah",NGBOPanel
1-2JJUSL,Eng Fellowship Interviews Jan 2016,27 January 2016,"Massung, Elaine",NGBOPanel
1-37PAUA,DETIPS Full Proposals Meeting 2 February 2016,02 February 2016,"Ma, Jerome",NGBOPanel
1-2L4MK7,EPSRC ICT Prioritisation Panel - Feb 2016,03 February 2016,"Hulkes, Alex",NGBOPanel
1-3BJY87,EPSRC Mathematical Sciences Programme Grant Interviews,09 February 2016,"White, Christopher",NGBOPanel
1-2JLB0F,Engineering Prioritisation Panel Meeting 9 and 10 February 2016,09 February 2016,"Elson, Chris",NGBOPanel
1-339EP2,EPSRC DSTL Synthetic Biology for Protective Materials,11 February 2016,"Broomsgrove, Alexander",NGBOPanel
1-3DFLQZ,Programme and Platform Grant Interviews - Feb 2016 (ICT),12 February 2016,"Brown, Zoe",NGBOPanel
1-3B323J,DTLEC Senior Fellow Interviews,16 February 2016,"Holtum, David",NGBOPanel
1-36WW8J,Healthcare Impact Partnerships 2015/2016,16 February 2016,"Champion, Martin",NGBOPanel
1-2ZIKFT,Industrial CCS,17 February 2016,"Yeung, Celia",NGBOPanel
1-3H7MBC,Platform Grant Outlines 17 February 2016,17 February 2016,"Ghaffar, Talit",NGBOPanel
1-3H7MA9,Programme Grant Outlines 17 February 2016,17 February 2016,"Turner, Christina",NGBOPanel
1-339CYJ,EPSRC Physical Sciences Materials - February 2016,18 February 2016,"Chapman, Antony",NGBOPanel
1-339CY5,EPSRC Physical Sciences Physics - February 2016,18 February 2016,"Dracott, James",NGBOPanel
1-33G4NH,UK Korea smart grids,18 February 2016,"Salisbury, Gavin",NGBOPanel
1-339EKR,EPSRC Physical Sciences  Chemistry - February 2016,18 February 2016,"Richardson, Natasha",NGBOPanel
1-2ZE888,Future Formulation FULL,19 February 2016,"Davies, Gerard",NGBOPanel
1-38ZZ5Y,Energy Storage facilities research Interview,22 February 2016,"Macdonell, Andrew",NGBOPanel
1-3NOG4B,HT NetworksPlus Interviews,23 February 2016,"Billingham, Sarah",NGBOPanel
1-3AUBGK,Urban Living Meeting Sift,24 February 2016,"Leithall, Rebecca",NGBOPanel
1-2RXZNE,LWEC Challenge Fellowships,24 February 2016,"Holtum, David",NGBOPanel
1-2JJUS6,Eng Fellowship Interview Feb 2016 (B),25 February 2016,"Tarplee, Mark",NGBOPanel
1-3IJ9X5,Engineering Fellowship Interview Panel A February 2016,25 February 2016,"Goodall, Glenn",NGBOPanel
1-3DSBM4,EPSRC ICT Fellowships Interview Panel - Mar 2016,01 March 2016,"Brown, Zoe",NGBOPanel
1-3DSBVM,EPSRC Digital Economy Fellowships Interview Panel - March 2016,02 March 2016,"Keys, Tracy",NGBOPanel
1-3BVPDP,EPSRC Mathematics Prioritisation Panel Meeting March 2016,02 March 2016,"Pearson, Hannah",NGBOPanel
1-362EON,Energy Systems Integration Interview,03 March 2016,"Bateman, Neil",NGBOPanel
1-3MHZAA,Urban Living Interview,08 March 2016,"Leithall, Rebecca",NGBOPanel
1-2L4MKR,EPSRC ICT Prioritisation Panel - Mar 2016,15 March 2016,"Hulkes, Alex",NGBOPanel
1-37M24Z,Intelligent Technologies Outline Panel,16 March 2016,"Coles, Lisa",NGBOPanel
1-2JPVNH,Engineering Prioritisation Panel Meeting 13 April 2016,13 April 2016,"McCann, Judith",NGBOPanel
1-3H7MC5,Platform Grant Outlines 13 April 2016,13 April 2016,"Ghaffar, Talit",NGBOPanel
1-3H7MCE,Programme Grant Outlines 13 April 2016,13 April 2016,"Patel, Ruqaiyah",NGBOPanel
1-3D8ZCE,EPSRC Physical Sciences Fellowship Interview 19 and 20 April 2016,19 April 2016,"Dracott, James",NGBOPanel
1-3FY7LP,Programme Grant Interviews - 20 -21 April 2016 (Physical Sciences),20 April 2016,"Niblock, Helen",NGBOPanel
1-3Q2INT,UK-India virtual joint clean energy centre,28 April 2016,"Salisbury, Gavin",NGBOPanel
1-3F22O2,EPSRC ICT Prioritisation Panel - Apr 2016,28 April 2016,"Hulkes, Alex",NGBOPanel
1-3S32L2,EPSRC Strategic Equipment Panel May 16 (2),04 May 2016,"Martin, Lucy",NGBOPanel
1-3MY8DL,EPSRC Strategic Equipment Panel May 16,04 May 2016,"Higlett, Claire",NGBOPanel
1-3IYVB4,EPSRC Physical Sciences Materials and Physics - May 2016,12 May 2016,"Kular, Jaspreet",NGBOPanel
1-3ITTQ5,EPSRC Physical Sciences Chemistry - May 2016,12 May 2016,"Jaskowska, Eleanor",NGBOPanel
1-375I5E,HT Impact Fellowships Interviews,16 May 2016,"Tarplee, Mark",NGBOPanel
1-3M312C,Programme Grant Interviews - 18 May 2016 (Engineering),18 May 2016,"Patel, Ruqaiyah",NGBOPanel
1-3MQGKX,Supergen Marine HUB Extension,18 May 2016,"Goodall, Glenn",NGBOPanel
1-39SB8R,Platform Grant Interviews - 24 and 25 May 2016 (Engineering),24 May 2016,"Ashwood, Sarah",NGBOPanel
1-3CDDU1,Reducing Industrial Energy Demand (REDIMS)),26 May 2016,"Emmerson, Daniel",NGBOPanel
1-2JPVPN,Engineering Prioritisation Panel Meeting 1 and 2 June 2016,02 June 2016,"Marshall, Vicki",NGBOPanel
1-3B095O,HT Programme Grant Interview Panel,06 June 2016,"Farrow, Anne",NGBOPanel
1-3HHMDK,Design By Science,07 June 2016,"Visavadia, Rhia",NGBOPanel
1-3DVVU5,EPSRC Mathematics Prioritisation Panel Meeting June 2016,08 June 2016,"Ward, Michael",NGBOPanel
1-3AUAZ4,Supergen Energy Storage II,08 June 2016,"Macdonell, Andrew",NGBOPanel
1-3F22T4,EPSRC ICT Prioritisation Panel - Jun 2016,10 June 2016,"Hulkes, Alex",NGBOPanel
1-3TNROZ,Manufacturing Hubs 2016 Full Sift,13 June 2016,"Bailey, Richard",NGBOPanel
1-3H7MD6,Programme Grant Outlines 14 June 2016,14 June 2016,"Craig, Derek",NGBOPanel
1-3H7MCX,Platform Grant Outlines 14 June 2016,14 June 2016,,NGBOPanel
1-3BJ22P,RIIE 2015 Call - Interviews,21 June 2016,"Gilvin, Ellie",NGBOPanel
1-3X6E6J,EPSRC Strategic Equipment Outlines,28 June 2016,"Higlett, Claire",NGBOPanel
1-3UVRRD,UK India virtual joint clean energy centre Interview,28 June 2016,"Salisbury, Gavin",NGBOPanel
1-2JJUTK,Eng Fellowship Interviews Jun 2016,28 June 2016,,NGBOPanel
1-3TOI2P,Energy Resillient Manufacturing 2 Interview,06 July 2016,,NGBOPanel
1-3G1ZMV,Manufacturing Hubs 2016  Interviews,14 July 2016,"Bailey, Richard",NGBOPanel
1-3R2DO3,EPSRC Mathematical Sciences Fellowship Interviews July 2016,19 July 2016,"Moore, Katharine",NGBOPanel
1-3F22VE,EPSRC ICT Prioritisation Panel - Jul 2016,19 July 2016,"Hulkes, Alex",NGBOPanel
1-3NTK3D,Circular Economy Full Panel,20 July 2016,"Niblock, Helen",NGBOPanel
1-3KY7UC,EPSRC Physical Sciences Chemistry - July 2016,21 July 2016,"Ghaffar, Talit",NGBOPanel
1-3KY7TV,EPSRC Physical Sciences Materials - July 2016,21 July 2016,"Hickman, Ian",NGBOPanel
1-3KY7Q2,EPSRC Physical Sciences Physics - July 2016,21 July 2016,"Bowkett, David",NGBOPanel
1-3HYZ8M,Advanced Materials for Energy Generation and Transmission,27 July 2016,"Emmerson, Daniel",NGBOPanel
1-428RW3,RCUK Newton-SEA Small Scale Research Call 2016,31 July 2016,"Bones, Laura",NGBOPanel
1-2JPVQB,Engineering Prioritisation Panel Meeting 3 August 2016,03 August 2016,"Broomsgrove, Alexander",NGBOPanel
1-3QK48Z,DECCC Outline Meeting,15 August 2016,"Ma, Jerome",NGBOPanel
1-3H9YHQ,Programme Grant Outlines 17 August 2016,17 August 2016,"Luqmani, Adam",NGBOPanel
1-3H7MDF,Platform Grant Outlines 17 August 2016,17 August 2016,,NGBOPanel
1-414KW8,RI Tier 2 Panel Meeting,24 August 2016,"Clarke, Edward",NGBOPanel
1-3QTABH,UK Japan Civil Nuclear Energy phase 3,26 August 2016,"Bowman, Kate",NGBOPanel
1-3MRS4K,Uncertainty Networks Interviews,01 September 2016,"Pearson, Hannah",NGBOPanel
1-3T2P7K,Programme Grant Interviews - 1 and 2 September 2016 (ICT),01 September 2016,"Scott, Matthew",NGBOPanel
1-2JJUUI,Eng Fellowship Interviews Sep 2016,05 September 2016,"Visavadia, Rhia",NGBOPanel
1-37Z2A2,Intelligent Technologies Prioritisation Panel,06 September 2016,,NGBOPanel
1-3Q8M18,FMR Platforms Outline Sift,07 September 2016,,NGBOPanel
1-3R16TB,EPSRC Mathematical Sciences  Prioritisation Panel September 2016,07 September 2016,"Moore, Katharine",NGBOPanel
1-3ZO6IV,EPSRC ICT Fellowships Interview Panel Sept 2016,08 September 2016,"Luqmani, Adam",NGBOPanel
1-3F22XE,EPSRC ICT Prioritisation Panel Sep 2016,09 September 2016,"Scott, Matthew",NGBOPanel
1-3V6DUN,EPSRC Physical Sciences - September 2016,13 September 2016,"Angus-Smyth, Anna",NGBOPanel
1-3YJ6BX,EPSRC Physical Sciences - Fellowship Interview September 2016,20 September 2016,"Chapman, Antony",NGBOPanel
1-44UKK3,EPSRC Strategic Equipment Outlines -Sept 2016,26 September 2016,"Higlett, Claire",NGBOPanel
1-3Y3HPJ,Platform Grant Interviews - 28 September 2016 (Physical Sciences),28 September 2016,"Kular, Jaspreet",NGBOPanel
1-2JPVQZ,Engineering Prioritisation Panel Meeting 4 October 2016,04 October 2016,"McCann, Judith",NGBOPanel
1-3SWNT6,Distributed Ledger Tech Outline meeting,04 October 2016,"Keys, Tracy",NGBOPanel
1-3STDOO,Programme Grant Outlines 12 October 2016,12 October 2016,"Jaskowska, Eleanor",NGBOPanel
1-3H9YI9,Platform Grant Outlines 12 October 2016,12 October 2016,,NGBOPanel
1-3Y1W0W,UK Fusion 2016,14 October 2016,"Bateman, Neil",NGBOPanel
1-3F235Y,EPSRC ICT Prioritisation Panel Oct 2016,20 October 2016,"Coles, Lisa",NGBOPanel
1-40L7BG,Supergen Extension 2016,25 October 2016,"Macdonell, Andrew",NGBOPanel
1-3VF2CD,EPSRC Physical Sciences - October 2016,25 October 2016,,NGBOPanel
1-3TWGHY,Programme Grant Interviews 2 and 3 November 2016 (Physical Sciences),02 November 2016,"Turner, Christina",NGBOPanel
1-40BYJJ,Programme Grant Interviews - 9 November 2016 (Engineering),09 November 2016,"Macdonell, Andrew",NGBOPanel
1-3OX8EB,Human Dimensions of Cyber Security,10 November 2016,"Scott, Matthew",NGBOPanel
1-3Q5PGO,Remote Sensing Prioritisation Meeting,17 November 2016,"McCann, Judith",NGBOPanel
1-3UDFR8,EPSRC Mathematical Sciences Prioritisation Panel November 2016,29 November 2016,"Craig, Derek",NGBOPanel
1-3F2383,EPSRC ICT Prioritisation Panel Dec 2016,01 December 2016,"Gilvin, Ellie",NGBOPanel
1-2JPVRD,Engineering Prioritisation Panel Meeting 1 and 2 December 2016,01 December 2016,"Marshall, Vicki",NGBOPanel
1-428RV9,EPSRC Strategic Equipment Interviews Dec 2016,05 December 2016,"Higlett, Claire",NGBOPanel
1-42Z7DI,EPSRC Physical Sciences - December 2016,07 December 2016,"Turner, Christina",NGBOPanel
1-3H9YII,Programme Grant Outlines 13 December 2016,13 December 2016,"Patel, Ruqaiyah",NGBOPanel
1-47DGSB,Platform Grant Outlines 13 December 2016,13 December 2016,"Broomsgrove, Alexander",NGBOPanel
1-4B7B8P,EPSRC Strategic Equipment Outline Panel - January 2017,10 January 2017,"Higlett, Claire",NGBOPanel
1-3F23AY,EPSRC ICT Prioritisation Panel Jan 2017,12 January 2017,"Van de Locht, Renee",NGBOPanel
1-43QUA9,Underpinning multi-user equipment,18 January 2017,"Higlett, Claire",NGBOPanel
1-47XBM0,EPSRC Mathematical Sciences Fellowship Interviews January 2017,24 January 2017,"Moore, Katharine",NGBOPanel
1-42ZWZ4,EPSRC Physical Sciences - January 2017,24 January 2017,"Dracott, James",NGBOPanel
1-3XKBO6,Software Infrastructure 24 January 2017,24 January 2017,"Peacock, Susan",NGBOPanel
1-4B7AXA,Platform Grant Interviews - 26 January 2017,26 January 2017,"Broomsgrove, Alexander",NGBOPanel
1-4A1WAV,Environmental Change Challenge Fellowships Outline Panel,26 January 2017,"Ashwood, Sarah",NGBOPanel
1-3Y28ZV,HIPs 2017 Panel Meeting,06 February 2017,"Ashwood, Sarah",NGBOPanel
1-3X22ML,Distributed Ledger Tech Full Proposals Meeting,07 February 2017,"Keys, Tracy",NGBOPanel
1-48NJBD,QT Innovation Chairs Interview,08 February 2017,"Howes, Amanda",NGBOPanel
1-46I0HO,EPSRC Mathematical Sciences Prioritisation Panel March 2017,08 February 2017,"Craig, Derek",NGBOPanel
1-2JPVS1,Engineering Prioritisation Panel Meeting 9 and 10 February 2017,09 February 2017,"Broomsgrove, Alexander",NGBOPanel
1-2JJUVQ,Eng Fellowship Interviews Feb 2017,13 February 2017,"McCann, Judith",NGBOPanel
1-420HSG,CCS Centre Renewal 2017,15 February 2017,"Yeung, Celia",NGBOPanel
1-3H9YJA,Programme Grant Outlines 15 February 2017,15 February 2017,"Jaskowska, Eleanor",NGBOPanel
1-4KR1TQ,Platform Grant Outlines 15 February 2017,15 February 2017,"Patel, Ruqaiyah",NGBOPanel
1-44R7R2,Programme Grant Interviews - 15 February 2017 (Engineering),15 February 2017,"Macdonell, Andrew",NGBOPanel
1-47YXSD,Energy Feasibility 2017,16 February 2017,"Bowman, Kate",NGBOPanel
1-4FMXQV,Energy Fellowships Interview Panel,20 February 2017,"Bowman, Kate",NGBOPanel
1-4F3XPL,Programme Grant Interviews - 21 February 2017 (ICT),21 February 2017,"Scott, Matthew",NGBOPanel
1-420X8P,EPSRC ICT Fellowships Interview Panel Feb 2017,22 February 2017,"Luqmani, Adam",NGBOPanel
1-4GYCIQ,EPSRC Digital Economy Fellowship Interviews 23 Feb 2017,23 February 2017,"Tansley, Claire",NGBOPanel
1-4J42LL,Future Manufacturing Platform Grants (G),23 February 2017,"Bailey, Richard",NGBOPanel
1-401PAP,Future Manufacturing Platform Grants (S),23 February 2017,"Davies, Gerard",NGBOPanel
1-447OU6,EPSRC Physical Sciences - Fellowship Interview February 2017,28 February 2017,"Hickman, Ian",NGBOPanel
1-45CR2O,EPSRC Mathematical Sciences Prioritisation Panel March 2017,28 February 2017,"Ward, Michael",NGBOPanel
1-3QUKUJ,DECCC Full Proposals Meeting,28 February 2017,"Morgan, Jason",NGBOPanel
1-4ASJHK,Energy Systems Catapult Feasibility Studies Call,01 March 2017,"Anderson, Louise",NGBOPanel
1-3F23CZ,EPSRC ICT Prioritisation Panel March 2017,02 March 2017,"Van de Locht, Renee",NGBOPanel
1-47FSQ5,EPSRC Manufacturing Prioritisation Panel March 2017,03 March 2017,,NGBOPanel
1-48RSMP,EPSRC Physical Sciences - March 2017,07 March 2017,"Ghaffar, Talit",NGBOPanel
1-4J47R5,Whole Energy Systems Networking Panel,09 March 2017,"Anderson, Louise",NGBOPanel
1-4KJTDM,EPSRC GCRF 1 Meeting B - 17 March 2017,17 March 2017,"Blaney, Katie",NGBOPanel
1-40FURE,EPSRC GCRF 1 Meeting A - 17 March 2017,17 March 2017,"Preece, Lewis",NGBOPanel
1-4KJTE5,EPSRC GCRF 1 Meeting C - 17 March 2017,17 March 2017,"Salisbury, Gavin",NGBOPanel
1-4BZ066,EPSRC Strategic Equipment Interview March Panel,27 March 2017,"Chapman, Antony",NGBOPanel
1-41M0X1,New Approaches to Data Science Outline Panel 30 March 2017,30 March 2017,"Dowle, Miriam",NGBOPanel
1-4FV5HW,Vaccines Manufacturing Research Hubs - Outlines,03 April 2017,,NGBOPanel
1-4B344Q,Environmental Change Challenge Fellowships - Full Proposals,11 April 2017,"Davis, Luke",NGBOPanel
1-3Z9EQ7,Engineering Prioritisation Panel Meeting 12 April 2017,12 April 2017,"Robinson, Josie",NGBOPanel
1-44AJJ3,EPSRC ICT Prioritisation Panel April 2017,19 April 2017,"Van de Locht, Renee",NGBOPanel
1-4IEBL8,Programme Grant Interviews - 20 April 2017 (Physical Sciences),19 April 2017,"Jaskowska, Eleanor",NGBOPanel
1-48S9XW,Power Electronics 2016-17 Interviews,25 April 2017,"Marshall, Vicki",NGBOPanel
1-4BPTT5,EPSRC Physical Sciences - April 2017,25 April 2017,"Bowkett, David",NGBOPanel
1-4KR1UF,Platform Grant Outlines 28 April 2017,27 April 2017,"Luqmani, Adam",NGBOPanel
1-4M697R,Programme Grant Outlines 28 April 2017,27 April 2017,"Patel, Ruqaiyah",NGBOPanel
1-4FA8NJ,Programme Grant Interviews - 17 May 2017 (Engineering),16 May 2017,"Paul, Shyeni",NGBOPanel
1-4EEOA1,UK China ORE,18 May 2017,"Goodall, Glenn",NGBOPanel
1-4HSY5G,Platform Grant Interviews - 23 May 2017,22 May 2017,"Luqmani, Adam",NGBOPanel
1-4LP6X8,Research Institute in Hardware Security Interviews- Director,23 May 2017,"Dowle, Miriam",NGBOPanel
1-46N8DH,Prosperity Partnerships Interviews,24 May 2017,"Godbold, Catherine",NGBOPanel
