panel_id,panel_type,name,organisation,position
4372,PriorPanel,Professor N Balkan,University of Essex,Panel Member
4372,PriorPanel,Professor M Henini,University of Nottingham,Panel Member
4372,PriorPanel,Dr AH Kean,,Panel Member
4372,PriorPanel,Dr Lindsey-Jane Weston,Engineering and Physical Sciences Research Council,Panel Contact
4374,Panel,Dr P Hedges,University of Warwick,Panel Chairperson
4374,Panel,Professor RA Brook,"City, University of London",Panel Member
4374,Panel,Professor R Flanagan,University of Reading,Panel Member
4374,Panel,Dr M Tas,DEFRA,Panel Member
4374,Panel,Dr Claire Tansley,Engineering and Physical Sciences Research Council,Panel Contact
4354,Panel,Professor E Hope,University of Leicester,Panel Chairperson
4354,Panel,Professor AE Ashcroft,University of Leeds,Panel Member
4354,Panel,Professor M Bowker,Cardiff University,Panel Member
4354,Panel,Professor A Cooper,University of Liverpool,Panel Member
4354,Panel,Professor J Dilworth,University of Oxford,Panel Member
4354,Panel,Professor S Duckett,University of York,Panel Member
4354,Panel,Professor R Hartley,University of Glasgow,Panel Member
4354,Panel,Dr P Kelly,Loughborough University,Panel Member
4354,Panel,Professor SD Price,UCL,Panel Member
4354,Panel,Professor DJ Procter,"University of Manchester, The",Panel Member
4354,Panel,Dr R Wheatley,University of Nottingham,Panel Member
4354,Panel,Professor M Willis,University of Oxford,Panel Member
4354,Panel,Dr Steve Milsom,Engineering and Physical Sciences Research Council,Panel Contact
4376,Panel,Dr P Hedges,University of Warwick,Panel Chairperson
4376,Panel,Professor RA Brook,"City, University of London",Panel Member
4376,Panel,Professor R Flanagan,University of Reading,Panel Member
4376,Panel,Dr M Tas,DEFRA,Panel Member
4376,Panel,Dr Claire Tansley,Engineering and Physical Sciences Research Council,Panel Contact
4362,Panel,Professor D Parish,Loughborough University,Panel Chairperson
4362,Panel,Dr D Allsopp,University of Bath,Panel Member
4362,Panel,Dr S Cayzer,University of Bath,Panel Member
4362,Panel,Professor R Davies,"Royal Holloway, Univ of London",Panel Member
4362,Panel,Professor T Melham,University of Oxford,Panel Member
4362,Panel,Professor S Moore,University of Cambridge,Panel Member
4362,Panel,Professor T O'Farrell,University of Sheffield,Panel Member
4362,Panel,Dr CH Oxley,Independent Consultant,Panel Member
4362,Panel,Professor A Poulovassilis,Birkbeck College,Panel Member
4362,Panel,Professor A Stanford-Clark,IBM UK Ltd,Panel Member
4362,Panel,Mr A Wright,BAE Systems,Panel Member
4362,Panel,Dr Jane Khawaja,Engineering and Physical Sciences Research Council,Panel Contact
4218,Panel,Professor G Tallents,University of York,Panel Chairperson
4218,Panel,Professor CF Barenghi,Newcastle University,Panel Member
4218,Panel,Professor SL Cornish,"Durham, University of",Panel Member
4218,Panel,Professor DA Diver,University of Glasgow,Panel Member
4218,Panel,Professor P Kazansky,University of Southampton,Panel Member
4218,Panel,Professor ME Newton,University of Warwick,Panel Member
4218,Panel,Dr TCQ Noakes,STFC Laboratories (Grouped),Panel Member
4218,Panel,Professor PD Olmsted,Georgetown University,Panel Member
4218,Panel,Professor W Schwarzacher,University of Bristol,Panel Member
4218,Panel,Dr G Tungate,University of Birmingham,Panel Member
4218,Panel,Mrs Michaela Simpson,Engineering and Physical Sciences Research Council,Panel Contact
4363,Panel,Professor M Adams,University of Essex,Panel Chairperson
4363,Panel,Dr T ANNABLE,Lubrizol Ltd,Panel Member
4363,Panel,Professor D Bruce,University of York,Panel Member
4363,Panel,Professor A Chadwick,University of Kent,Panel Member
4363,Panel,Professor PR Chalker,University of Liverpool,Panel Member
4363,Panel,Professor J Fernie,AWE,Panel Member
4363,Panel,Professor FR Jones,University of Sheffield,Panel Member
4363,Panel,Professor C Lambert,Lancaster University,Panel Member
4363,Panel,Professor J Pan,University of Leicester,Panel Member
4363,Panel,Professor P Papakonstantinou,University of Ulster,Panel Member
4363,Panel,Mr C Small,Private Address,Panel Member
4363,Panel,Dr R Winter,Aberystwyth University,Panel Member
4363,Panel,Dr Tracy Hanlon,Engineering and Physical Sciences Research Council,Panel Contact
4371,Panel,Professor TJ Cox,University of Salford,Panel Chairperson
4371,Panel,Professor CB Allen,University of Bristol,Panel Member
4371,Panel,Professor A Bayly,University of Leeds,Panel Member
4371,Panel,Dr G Copeland,University of Strathclyde,Panel Member
4371,Panel,Professor T Karayiannis,Brunel University London,Panel Member
4371,Panel,Professor F King,Johnson Matthey,Panel Member
4371,Panel,Professor A Muggeridge,Imperial College London,Panel Member
4371,Panel,Professor E Roberts,University of Calgary,Panel Member
4371,Panel,Professor JP Seville,University of Birmingham,Panel Member
4371,Panel,Professor PJ Shayler,University of Nottingham,Panel Member
4371,Panel,Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact
4359,Panel,Professor JA Murphy,University of Strathclyde,Panel Chairperson
4359,Panel,Professor A Ellis,University of Leicester,Panel Member
4359,Panel,Dr M Hird,University of Hull,Panel Member
4359,Panel,Dr A Horn,"University of Manchester, The",Panel Member
4359,Panel,Professor A Lewis,University of York,Panel Member
4359,Panel,Professor AJ Meijer,University of Sheffield,Panel Member
4359,Panel,Professor D O'Hare,University of Oxford,Panel Member
4359,Panel,Professor D Parker,"Durham, University of",Panel Member
4359,Panel,Professor A Russell,University of Southampton,Panel Member
4359,Panel,Professor M Schroder,"University of Manchester, The",Panel Member
4359,Panel,Professor D Spring,University of Cambridge,Panel Member
4359,Panel,Professor A Sullivan,Queen Mary University of London,Panel Member
4359,Panel,Professor M Wills,University of Warwick,Panel Member
4359,Panel,Dr Dai Jenkins,Engineering and Physical Sciences Research Council,Panel Contact
4418,Panel,Professor M Smyth,Dublin City University,Panel Chairperson
4418,Panel,Dr DA Ferguson,,Panel Member
4418,Panel,Professor J Thomas-Oates,University of York,Panel Member
4418,Panel,Ms Jan Tucker,Engineering and Physical Sciences Research Council,Panel Contact
4373,Panel,Professor C Grovenor,University of Oxford,Panel Chairperson
4373,Panel,Professor H Benkreira,University of Bradford,Panel Member
4373,Panel,Professor R Bowman,Queen's University of Belfast,Panel Member
4373,Panel,Professor A Coleman,University of Texas at Arlington,Panel Member
4373,Panel,Professor Z Fan,Brunel University London,Panel Member
4373,Panel,Professor A Mainwood,Kings College London,Panel Member
4373,Panel,Professor CH Marrows,University of Leeds,Panel Member
4373,Panel,Professor N McKeown,University of Edinburgh,Panel Member
4373,Panel,Dr IM Robinson,Lucite International,Panel Member
4373,Panel,Professor ME Smith,University of Southampton,Panel Member
4373,Panel,Dr JHG Steinke,Imperial College London,Panel Member
4373,Panel,Professor PA Warburton,UCL,Panel Member
4373,Panel,Professor P Withey,University of Birmingham,Panel Member
4373,Panel,Mrs Janet Edwards,Engineering and Physical Sciences Research Council,Panel Contact
4414,Panel,Professor G Leggett,University of Sheffield,Panel Chairperson
4414,Panel,Professor G Beddard,University of Edinburgh,Panel Member
4414,Panel,Dr A Carnell,University of Liverpool,Panel Member
4414,Panel,Professor C Domene,University of Bath,Panel Member
4414,Panel,Professor S Faulkner,University of Oxford,Panel Member
4414,Panel,Professor C Greaves,University of Birmingham,Panel Member
4414,Panel,Professor C Hardacre,"University of Manchester, The",Panel Member
4414,Panel,Dr DM Hollinshead,AstraZeneca,Panel Member
4414,Panel,Professor C Imrie,University of Aberdeen,Panel Member
4414,Panel,Professor W Levason,University of Southampton,Panel Member
4414,Panel,Professor RM Ormerod,Keele University,Panel Member
4414,Panel,Professor D Russell,University of East Anglia,Panel Member
4414,Panel,Dr Steve Milsom,Engineering and Physical Sciences Research Council,Panel Contact
4394,PanelFellowship,Professor B Garraway,University of Sussex,Panel Chairperson
4394,PanelFellowship,Dr Alexander Hulkes,Engineering and Physical Sciences Research Council,Panel Contact
4417,Panel,Professor T Rodden,University of Nottingham,Panel Chairperson
4417,Panel,Professor C France,University of Surrey,Panel Member
4417,Panel,Dr A Pasquini,,Panel Member
4417,Panel,Mr W Sharpe,Appliance Studio Ltd,Panel Member
4417,Panel,Mrs A Starr,National Composites Centre,Panel Member
4417,Panel,Dr Pamela Mason,Engineering and Physical Sciences Research Council,Panel Contact
4397,PanelFellowship,Professor D Calderbank,University of Bath,Panel Chairperson
4397,PanelFellowship,Dr J Kobine,University of Dundee,Panel Member
4397,PanelFellowship,Professor WRB Lionheart,"University of Manchester, The",Panel Member
4397,PanelFellowship,Professor I Melbourne,University of Warwick,Panel Member
4397,PanelFellowship,Professor G Nason,Imperial College London,Panel Member
4397,PanelFellowship,Professor G Robinson,University of Aberdeen,Panel Member
4397,PanelFellowship,Professor A Sobolev,UCL,Panel Member
4397,PanelFellowship,Professor G Travaglini,Queen Mary University of London,Panel Member
4397,PanelFellowship,Professor E Winstanley,University of Sheffield,Panel Member
4397,PanelFellowship,Ms Katharine Bowes,Engineering and Physical Sciences Research Council,Panel Contact
4400,PanelFellowship,Professor MR Alexander,University of Nottingham,Panel Member
4400,PanelFellowship,Professor B Chen,University of Sheffield,Panel Member
4400,PanelFellowship,Professor CE Elwell,UCL,Panel Member
4400,PanelFellowship,Professor HC Hailes,UCL,Panel Member
4400,PanelFellowship,Professor M Hanna-Brown,Pfizer,Panel Member
4400,PanelFellowship,Professor NAM Monk,University of Sheffield,Panel Member
4400,PanelFellowship,Professor AJ Mulholland,University of Bristol,Panel Member
4400,PanelFellowship,Professor H Osborn,University of Reading,Panel Member
4400,PanelFellowship,Dr T Walsh,University of Warwick,Panel Member
4400,PanelFellowship,Professor N Westwood,University of St Andrews,Panel Member
4400,PanelFellowship,Dr Emma Feltham,Engineering and Physical Sciences Research Council,Panel Contact
4435,Panel,Mr HJ Weiss,,Panel Chairperson
4435,Panel,Professor M Eames,Cardiff University,Panel Member
4435,Panel,Dr S Jackman,University of Oxford,Panel Member
4435,Panel,Ms C Smith,Independent Consultant,Panel Member
4435,Panel,Dr Claire Tansley,Engineering and Physical Sciences Research Council,Panel Contact
4404,PanelFellowship,Professor R Connor,University of Stirling,Panel Member
4404,PanelFellowship,Professor A Jung,University of Birmingham,Panel Member
4404,PanelFellowship,Dr M Lalmas,Yahoo! Research,Panel Member
4404,PanelFellowship,Professor RM Thomas,University of Leicester,Panel Member
4404,PanelFellowship,Mr Christopher Jones,Engineering and Physical Sciences Research Council,Panel Contact
4448,Panel,Dr L Thompson,EPSRC,Panel Chairperson
4448,Panel,Dr JG Baird,EPSRC,Panel Member
4448,Panel,Dr A Bramley,EPSRC,Panel Member
4448,Panel,Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact
4430,Panel,Professor M Dawson,University of Strathclyde,Panel Chairperson
4430,Panel,Professor P Datta,"Northumbria, University of",Panel Member
4430,Panel,Professor IW Fletcher,Intertek MSG,Panel Member
4430,Panel,Dr Sj Harris,BAE Systems,Panel Member
4430,Panel,Professor P Parbrook,University College Cork,Panel Member
4430,Panel,Professor L Siller,Newcastle University,Panel Member
4430,Panel,Dr Nicola Goldberg,Engineering and Physical Sciences Research Council,Panel Contact
4450,Panel,Professor J McGeehan,Toshiba,Panel Chairperson
4450,Panel,Professor K Badcock,"Royal Holloway, Univ of London",Panel Member
4450,Panel,Professor SP Beeby,University of Southampton,Panel Member
4450,Panel,Professor RJ Patton,University of Hull,Panel Member
4450,Panel,Dr T Slack,Airbus Group Limited,Panel Member
4450,Panel,Dr S Wilson,University of Dundee,Panel Member
4450,Panel,Dr Simon Crook,Engineering and Physical Sciences Research Council,Panel Contact
4390,Panel,Professor I Bennion,Aston University,Panel Chairperson
4390,Panel,Professor R Aylett,Heriot-Watt University,Panel Member
4390,Panel,Dr D Linton,Queen's University of Belfast,Panel Member
4390,Panel,Professor J Marangos,Imperial College London,Panel Member
4390,Panel,Professor A Yakovlev,Newcastle University,Panel Member
4390,Panel,Mrs Mary Hassan,Engineering and Physical Sciences Research Council,Panel Contact
4441,Panel,Dr A Morton,Haringey Council,Panel Chairperson
4441,Panel,Ms C Aldridge,We The Curious Limited,Panel Member
4441,Panel,Professor SH Ashworth,University of East Anglia,Panel Member
4441,Panel,Professor UG Grimm,Open University,Panel Member
4441,Panel,Dr J Magill,University of Glasgow,Panel Member
4441,Panel,Dr K Stephenson,Royal Society of Chemistry Publishing,Panel Member
4441,Panel,Miss Rachel Blackford,Engineering and Physical Sciences Research Council,Panel Contact
4420,Panel,Professor R Taylor,University of York,Panel Chairperson
4420,Panel,Dr A Alexander,University of Edinburgh,Panel Member
4420,Panel,Professor C Baddeley,University of St Andrews,Panel Member
4420,Panel,Professor DJ Cardin,University of Reading,Panel Member
4420,Panel,Professor P Edwards,Cardiff University,Panel Member
4420,Panel,Professor MA Halcrow,University of Leeds,Panel Member
4420,Panel,Dr D O'Hare,Imperial College London,Panel Member
4420,Panel,Professor IP Parkin,UCL,Panel Member
4420,Panel,Dr A Sutherland,University of Glasgow,Panel Member
4420,Panel,Dr T Walsh,University of Warwick,Panel Member
4420,Panel,Professor JM Williams,University of Bath,Panel Member
4420,Panel,Mrs Michaela Simpson,Engineering and Physical Sciences Research Council,Panel Contact
4431,PanelFellowship,Professor P Bowen,University of Birmingham,Panel Chairperson
4431,PanelFellowship,Professor J Cooper,University of Glasgow,Panel Member
4431,PanelFellowship,Professor B Crittenden,University of Bath,Panel Member
4431,PanelFellowship,Professor J Evans-Freeman,University of Canterbury NZ,Panel Member
4431,PanelFellowship,Professor H Gleeson,University of Leeds,Panel Member
4431,PanelFellowship,Dr P Hargrave,,Panel Member
4431,PanelFellowship,Professor R Harrison,Oxford Brookes University,Panel Member
4431,PanelFellowship,Professor N Karcanias,"City, University of London",Panel Member
4431,PanelFellowship,Professor AW Lloyd,University of Brighton,Panel Member
4431,PanelFellowship,Professor R Martinez-Botas,Imperial College London,Panel Member
4431,PanelFellowship,Professor K Morgan,Swansea University,Panel Member
4431,PanelFellowship,Dr S Olsen,Newcastle University,Panel Member
4431,PanelFellowship,Professor T Oreszczyn,UCL,Panel Member
4431,PanelFellowship,Professor IR Smith,Loughborough University,Panel Member
4431,PanelFellowship,Professor W Stewart,University of Southampton,Panel Member
4431,PanelFellowship,Professor B Weiss,University of Sussex,Panel Member
4431,PanelFellowship,Dr Pamela Salyer,Engineering and Physical Sciences Research Council,Panel Contact
4398,PanelFellowship,Professor JDC Jones,Heriot-Watt University,Panel Chairperson
4398,PanelFellowship,Professor D Butler,University of Exeter,Panel Member
4398,PanelFellowship,Professor MK Chryssanthopoulos,University of Surrey,Panel Member
4398,PanelFellowship,Professor TJ Cox,University of Salford,Panel Member
4398,PanelFellowship,Professor D Hawkes,UCL,Panel Member
4398,PanelFellowship,Professor E Ingham,University of Leeds,Panel Member
