panel_id,panel_type,panel_name,panel_date,panel_contact
1-2HILIB,NGBOPanel,Maths in Healthcare - Outlines,2015-03-26,"Tarplee, Mark"
1-2L4M7C,NGBOPanel,EPSRC ICT Prioritisation Panel - Apr 2015,2015-04-14,"Hulkes, Alex"
1-2TNY9R,NGBOPanel,Programme Grant Outlines 15 April 2015,2015-04-15,"Turner, Christina"
1-2TNYHH,NGBOPanel,Platform Grant Outlines 15 April 2015,2015-04-15,"Ghaffar, Talit"
1-2JLAT7,NGBOPanel,Engineering Prioritisation Panel Meeting 22nd April 2015,2015-04-22,"Edwards, Janet"
1-2NU538,NGBOPanel,Programme Grant Interviews 23 April 2015 (Physical Sciences),2015-04-23,"Niblock, Helen"
1-2UT4Q1,NGBOPanel,SSI Phase 2 Interview Panel,2015-04-27,"Larmour, Iain"
1-2M1V99,NGBOPanel,Design the Future Interviews,2015-04-29,"Brakspear, Karen"
1-2HF196,NGBOPanel,SUPERGEN Energy Storage Challenge,2015-05-12,"Goodall, Glenn"
1-2D6JYU,NGBOPanel,EPSRC Physical Sciences Physics - May 2015,2015-05-13,"Sargeant, Lisa"
1-2D6JYL,NGBOPanel,EPSRC Physical Sciences Materials - May 2015,2015-05-13,"Crook, Simon"
1-2D6JZ3,NGBOPanel,EPSRC Physical Sciences Chemistry - May 2015,2015-05-14,"Higlett, Claire"
1-2J0GKZ,NGBOPanel,EPSRC Quantum Technology Fellowships Sift Meeting (Round 2),2015-05-14,"Carr, Wendy"
1-2GI0FY,NGBOPanel,Platform Grant Interviews - 20 May 2015,2015-05-20,"Ghaffar, Talit"
1-2WI5SM,NGBOPanel,Engineering Prioritisation Panel Meeting 21st May 2015,2015-05-21,"Edwards, Janet"
1-2T6589,NGBOPanel,Foresight Fellowships Interviews,2015-05-27,"Felstead, Robert"
1-2L4MEN,NGBOPanel,EPSRC ICT Prioritisation Panel - Jun 2015,2015-06-02,"Hulkes, Alex"
1-2J0GLK,NGBOPanel,EPSRC Quantum Technology Fellowships Interviews Meeting (Round 2),2015-06-03,"Carr, Wendy"
1-2OV9Y1,NGBOPanel,Programme Grant Interviews - 3 June 2015 (PS and Eng),2015-06-03,"Billingham, Sarah"
1-2TRHI7,NGBOPanel,IKC - MTIKC Phase 2,2015-06-04,"Mulligan, David"
1-2SL2LF,NGBOPanel,Low Carbon Cities China,2015-06-09,"Goodall, Glenn"
1-2JHN76,NGBOPanel,Eng Fellowship Interviews Jun 2015,2015-06-09,"Tarplee, Mark"
1-2JSYQ7,NGBOPanel,SUPERGEN Wind 2015,2015-06-10,"Sewell, Laura"
1-2TNYEP,NGBOPanel,Programme Grant Outlines 16 June 2015,2015-06-16,"Niblock, Helen"
1-2UAGP3,NGBOPanel,Manufacturing Hubs 2015 Full Sift,2015-06-16,"Bailey, Richard"
1-2Q1DOC,NGBOPanel,EPSRC Mathematics Prioritisation Panel June 2015,2015-06-16,"Maytum, Hannah"
1-2TNYIZ,NGBOPanel,Platform Grant Outlines 16 June 2015,2015-06-16,"Ghaffar, Talit"
1-2XE0ON,NGBOPanel,EPSRC Strategic Equipment Panel,2015-06-17,"Hanlon, Tracy"
1-2JLAUF,NGBOPanel,Engineering Prioritisation Panel Meeting 18 June 2015,2015-06-18,"Edwards, Janet"
1-2VPVON,NGBOPanel,HTCA Outlines,2015-06-22,"Marlow, Victoria"
1-2R5UNP,NGBOPanel,Design the Future Interviews Round 2,2015-06-25,"Brakspear, Karen"
1-2UCZ5I,NGBOPanel,Adventures in Energy (Sift),2015-07-01,"Salisbury, Gavin"
1-2LYZ0O,NGBOPanel,Manufacturing Hubs 2015 Interviews,2015-07-06,"Bailey, Richard"
1-2T1XOD,NGBOPanel,TAPs Outline,2015-07-14,"Champion, Martin"
1-2L4MJ3,NGBOPanel,EPSRC ICT Prioritisation Panel - Jul 2015,2015-07-15,"Hulkes, Alex"
1-2RNJ05,NGBOPanel,LWEC Challenge Fellowships,2015-07-16,"Holtum, David"
1-2H0NV5,NGBOPanel,EPSRC Physical Sciences Physics - July 2015,2015-07-22,"Brhanavan, Yalini"
1-2H0NVE,NGBOPanel,EPSRC Physical Sciences Chemistry - July 2015,2015-07-22,"Richardson, Natasha"
1-2H0NUW,NGBOPanel,EPSRC Physical Sciences Materials - July 2015,2015-07-22,"Niblock, Helen"
1-2VB991,NGBOPanel,Mathematics Fellowship Interviews  July 2015,2015-07-22,"White, Christopher"
1-2UVNCT,NGBOPanel,Towards Autonomy - Smart and Connected Control (Interview),2015-07-28,"Broomsgrove, Alexander"
1-2SL31T,NGBOPanel,Grand Challenges Prioritisation Meeting,2015-07-29,"Singleton Escofet, Roger"
1-2JLAVX,NGBOPanel,Engineering Prioritisation Panel Meeting 5 August 2015,2015-08-05,"Elson, Chris"
1-2JHN7U,NGBOPanel,Eng Fellowship Interviews Aug 2015,2015-08-06,"Broomsgrove, Alexander"
1-32RME5,NGBOPanel,Manufacturing with Light 2 Interviews,2015-08-13,"Felstead, Robert"
1-2ZNG56,NGBOPanel,Multi-Disciplinary Fuels Sift,2015-08-13,"O'Byrne, Justin"
1-33UI0M,NGBOPanel,Programme Grant Outlines 18 August 2015,2015-08-18,"Patel, Ruqaiyah"
1-33UI5Q,NGBOPanel,Platform Grant Outlines 18 August 2015,2015-08-18,"Ghaffar, Talit"
1-2XKE8H,NGBOPanel,Programme Grant Interviews - 02 September 2015 (ICT),2015-09-02,"Davis, Anke"
1-302V7N,NGBOPanel,Adventures in Energy Interviews,2015-09-02,"Emmerson, Daniel"
1-2L4MJD,NGBOPanel,EPSRC ICT Prioritisation Panel - Sep 2015,2015-09-03,"Hulkes, Alex"
1-2IDO5W,NGBOPanel,Making Sense From Data Panel - Full Proposals,2015-09-03,"Dowle, Miriam"
1-2R1BIX,NGBOPanel,Multi-Disciplinary Fuels Interviews,2015-09-03,"Sewell, Laura"
1-2HQI7X,NGBOPanel,User Interaction with ICT Panel - Full Proposals,2015-09-04,"Coles, Lisa"
1-2VG9BA,NGBOPanel,EPSRC Mathematics Prioritisation Panel Sept 2015,2015-09-07,"Moore, Katharine"
1-37QRKB,NGBOPanel,EPSRC Grand Challenge 3 - Engineering across Length Scales,2015-09-08,"Kontogeorgos, Andreas"
1-37QRJI,NGBOPanel,EPSRC Grand Challenge 2 - Future Cities,2015-09-08,"Singleton Escofet, Roger"
1-2T2G4X,NGBOPanel,"EPSRC Physical Sciences Fellowships Interview Panel  9, 10 and 11 Sept 2015",2015-09-09,"Angus-Smyth, Anna"
1-2Y7Y3N,NGBOPanel,EPSRC ICT Fellowships Interview Panel - Sept 2015,2015-09-09,"Brown, Zoe"
1-2H7W0E,NGBOPanel,Maths in Healthcare - Interviews,2015-09-09,"Tarplee, Mark"
1-37QRKK,NGBOPanel,EPSRC Grand Challenge 4 - Risk and Resilience,2015-09-09,"Singleton Escofet, Roger"
1-37QRJ9,NGBOPanel,EPSRC Grand Challenge 1 - Water for all,2015-09-09,"Patel, Ruqaiyah"
1-2JJUQS,NGBOPanel,Eng Fellowship Interviews  Sep 2015,2015-09-10,"Edwards, Janet"
1-394A23,NGBOPanel,Eng Fellowship Interviews Sept 2015 (B),2015-09-11,"Ashwood, Sarah"
1-32JB0F,NGBOPanel,IKC - SPECIFIC and CSIC Phase 2 11 September 2015,2015-09-11,"Singleton Escofet, Roger"
1-34ZB6R,NGBOPanel,EPSRC Digital Economy Fellowship Interviews - Sept 2015,2015-09-15,"Keys, Tracy"
1-2H0NW5,NGBOPanel,EPSRC Physical Sciences Chemistry - September 2015,2015-09-23,"Sweet, Martin"
1-2H0NVN,NGBOPanel,EPSRC Physical Sciences Materials/Physics - September 2015,2015-09-23,"Chapman, Antony"
1-2OUVNV,NGBOPanel,Platform Grant Interviews - 24 and 25 September 2015,2015-09-24,"Davis, Anke"
1-2ZR6Q6,NGBOPanel,UK Japan Civil Nuclear Energy phase 2,2015-09-24,"Bateman, Neil"
1-2JLAWB,NGBOPanel,Engineering Prioritisation Panel Meeting 1 October 2015,2015-10-01,"Edwards, Janet"
1-3DDJQX,NGBOPanel,UK Japan Civil Nuclear Energy continuation meeting,2015-10-08,"Bateman, Neil"
1-33UI87,NGBOPanel,Platform Grant Outlines 13 October 2015,2015-10-13,"Ghaffar, Talit"
1-33UIAE,NGBOPanel,Programme Grant Outlines 13 October 2015,2015-10-13,NA
1-2ZS3JQ,NGBOPanel,Singapore-UK Cyber Security,2015-10-14,"Hulkes, Alex"
1-2YWB4J,NGBOPanel,EPSRC RSE e-Infrastructure Meeting,2015-10-15,"Clarke, Edward"
1-2ZJI4G,NGBOPanel,IKC in Synthetic Biology - 24 month review,2015-10-19,"Broomsgrove, Alexander"
1-2VUOY5,NGBOPanel,TAPs Pitch Panel,2015-10-20,"Ashwood, Sarah"
1-2L4MJN,NGBOPanel,EPSRC ICT Prioritisation Panel - Oct 2015,2015-10-20,"Hulkes, Alex"
1-2Y84U7,NGBOPanel,Programme Grant Interviews - 20 - 21 October 2015 (Physical Sciences),2015-10-20,NA
1-2UDAPV,NGBOPanel,QT Skills Call Sift Panel,2015-10-22,"Carr, Wendy"
1-2UYT04,NGBOPanel,QT Capital Call Sift panel,2015-10-23,"Howes, Amanda"
1-2QI6PV,NGBOPanel,Manufacturing Fellows 5 Interviews,2015-11-02,"Visavadia, Rhia"
1-2ZFI7D,NGBOPanel,AuMa Interview Panel,2015-11-11,"Visavadia, Rhia"
1-33UHTW,NGBOPanel,Programme Grant Interviews - 11 November 2015 (Engineering),2015-11-11,"Patel, Ruqaiyah"
1-37ZT3N,NGBOPanel,Energy Systems Integration Outline Sift,2015-11-13,"Goodall, Glenn"
1-37M3ND,NGBOPanel,EPSRC RSE e-Infrastructure Meeting (Interviews),2015-11-17,"Clarke, Edward"
1-3F0PEH,NGBOPanel,Healthcare Technologies Programme Grants Outlines,2015-11-17,"Daniel, Katie"
1-2WEIMR,NGBOPanel,SUPERGEN Marine 2015,2015-11-17,"Goodall, Glenn"
1-2RRD80,NGBOPanel,Thermal Energy Challenge,2015-11-18,"Emmerson, Daniel"
1-30AU96,NGBOPanel,EPSRC Mathematics Prioritisation Panel Meeting November 2015,2015-11-23,"Craig, Derek"
1-392UDW,NGBOPanel,Healthcare Technologies Challenge Awards Interviews Panel B,2015-11-24,"Marlow, Victoria"
1-3FMLV2,NGBOPanel,EPSRC Equipment Business Case Outline Nov 15,2015-11-24,"Maytum, Hannah"
1-2ZE7MM,NGBOPanel,Healthcare Technologies Challenge Awards Interviews Panel A,2015-11-24,"Marlow, Victoria"
1-31HS05,NGBOPanel,Transport Energy Demand,2015-11-25,"Emmerson, Daniel"
1-2JLAWP,NGBOPanel,Engineering Prioritisation Panel Meeting 25th and 26th November 2015,2015-11-25,"Edwards, Janet"
1-31LBJD,NGBOPanel,PaTrIoTS Interview Panel,2015-11-30,"Keys, Tracy"
1-2L4MJX,NGBOPanel,EPSRC ICT Prioritisation Panel - Dec 2015,2015-12-02,"Hulkes, Alex"
1-3B31PX,NGBOPanel,DTLEC Senior Fellow Outline Meeting,2015-12-02,"Holtum, David"
1-3790Q0,NGBOPanel,RIIE Call 2015 - Outlines,2015-12-03,"Gilvin, Ellie"
1-2H0NX8,NGBOPanel,EPSRC Physical Sciences Materials and Physics - December 2015,2015-12-03,"Hickman, Ian"
1-2H0NY0,NGBOPanel,EPSRC Physical Sciences Chemistry - December 2015,2015-12-03,"Ghaffar, Talit"
1-3FBCED,NGBOPanel,QT Skills Interviews,2015-12-15,"Carr, Wendy"
1-33UICI,NGBOPanel,Programme Grant Outlines 17 December 2015,2015-12-17,"Turner, Christina"
1-33UIBQ,NGBOPanel,Platform Grant Outlines 17 December 2015,2015-12-17,NA
1-3FBCEM,NGBOPanel,QT Capital Interviews,2015-12-17,"Howes, Amanda"
1-3DSY88,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews  January 2016,2016-01-20,"Moore, Katharine"
1-396QP2,NGBOPanel,Manufacturing Hubs 2016 - Outlines,2016-01-21,"Hanlon, Tracy"
1-325MAQ,NGBOPanel,HT Networks Plus Panel,2016-01-26,"Billingham, Sarah"
1-2JJUSL,NGBOPanel,Eng Fellowship Interviews Jan 2016,2016-01-27,"Massung, Elaine"
1-37PAUA,NGBOPanel,DETIPS Full Proposals Meeting 2 February 2016,2016-02-02,"Ma, Jerome"
1-2L4MK7,NGBOPanel,EPSRC ICT Prioritisation Panel - Feb 2016,2016-02-03,"Hulkes, Alex"
1-3BJY87,NGBOPanel,EPSRC Mathematical Sciences Programme Grant Interviews,2016-02-09,"White, Christopher"
1-2JLB0F,NGBOPanel,Engineering Prioritisation Panel Meeting 9 and 10 February 2016,2016-02-09,"Elson, Chris"
1-339EP2,NGBOPanel,EPSRC DSTL Synthetic Biology for Protective Materials,2016-02-11,"Broomsgrove, Alexander"
1-3DFLQZ,NGBOPanel,Programme and Platform Grant Interviews - Feb 2016 (ICT),2016-02-12,"Brown, Zoe"
1-3B323J,NGBOPanel,DTLEC Senior Fellow Interviews,2016-02-16,"Holtum, David"
1-36WW8J,NGBOPanel,Healthcare Impact Partnerships 2015/2016,2016-02-16,"Champion, Martin"
1-2ZIKFT,NGBOPanel,Industrial CCS,2016-02-17,"Yeung, Celia"
1-3H7MBC,NGBOPanel,Platform Grant Outlines 17 February 2016,2016-02-17,"Ghaffar, Talit"
1-3H7MA9,NGBOPanel,Programme Grant Outlines 17 February 2016,2016-02-17,"Turner, Christina"
1-339CYJ,NGBOPanel,EPSRC Physical Sciences Materials - February 2016,2016-02-18,"Chapman, Antony"
1-339CY5,NGBOPanel,EPSRC Physical Sciences Physics - February 2016,2016-02-18,"Dracott, James"
1-33G4NH,NGBOPanel,UK Korea smart grids,2016-02-18,"Salisbury, Gavin"
1-339EKR,NGBOPanel,EPSRC Physical Sciences  Chemistry - February 2016,2016-02-18,"Richardson, Natasha"
1-2ZE888,NGBOPanel,Future Formulation FULL,2016-02-19,"Davies, Gerard"
1-38ZZ5Y,NGBOPanel,Energy Storage facilities research Interview,2016-02-22,"Macdonell, Andrew"
1-3NOG4B,NGBOPanel,HT NetworksPlus Interviews,2016-02-23,"Billingham, Sarah"
1-3AUBGK,NGBOPanel,Urban Living Meeting Sift,2016-02-24,"Leithall, Rebecca"
1-2RXZNE,NGBOPanel,LWEC Challenge Fellowships,2016-02-24,"Holtum, David"
1-2JJUS6,NGBOPanel,Eng Fellowship Interview Feb 2016 (B),2016-02-25,"Tarplee, Mark"
1-3IJ9X5,NGBOPanel,Engineering Fellowship Interview Panel A February 2016,2016-02-25,"Goodall, Glenn"
1-3DSBM4,NGBOPanel,EPSRC ICT Fellowships Interview Panel - Mar 2016,2016-03-01,"Brown, Zoe"
1-3DSBVM,NGBOPanel,EPSRC Digital Economy Fellowships Interview Panel - March 2016,2016-03-02,"Keys, Tracy"
1-3BVPDP,NGBOPanel,EPSRC Mathematics Prioritisation Panel Meeting March 2016,2016-03-02,"Pearson, Hannah"
1-362EON,NGBOPanel,Energy Systems Integration Interview,2016-03-03,"Bateman, Neil"
1-3MHZAA,NGBOPanel,Urban Living Interview,2016-03-08,"Leithall, Rebecca"
1-2L4MKR,NGBOPanel,EPSRC ICT Prioritisation Panel - Mar 2016,2016-03-15,"Hulkes, Alex"
1-37M24Z,NGBOPanel,Intelligent Technologies Outline Panel,2016-03-16,"Coles, Lisa"
1-2JPVNH,NGBOPanel,Engineering Prioritisation Panel Meeting 13 April 2016,2016-04-13,"McCann, Judith"
1-3H7MC5,NGBOPanel,Platform Grant Outlines 13 April 2016,2016-04-13,"Ghaffar, Talit"
1-3H7MCE,NGBOPanel,Programme Grant Outlines 13 April 2016,2016-04-13,"Patel, Ruqaiyah"
1-3D8ZCE,NGBOPanel,EPSRC Physical Sciences Fellowship Interview 19 and 20 April 2016,2016-04-19,"Dracott, James"
1-3FY7LP,NGBOPanel,Programme Grant Interviews - 20 -21 April 2016 (Physical Sciences),2016-04-20,"Niblock, Helen"
1-3Q2INT,NGBOPanel,UK-India virtual joint clean energy centre,2016-04-28,"Salisbury, Gavin"
1-3F22O2,NGBOPanel,EPSRC ICT Prioritisation Panel - Apr 2016,2016-04-28,"Hulkes, Alex"
1-3S32L2,NGBOPanel,EPSRC Strategic Equipment Panel May 16 (2),2016-05-04,"Martin, Lucy"
1-3MY8DL,NGBOPanel,EPSRC Strategic Equipment Panel May 16,2016-05-04,"Higlett, Claire"
1-3IYVB4,NGBOPanel,EPSRC Physical Sciences Materials and Physics - May 2016,2016-05-12,"Kular, Jaspreet"
1-3ITTQ5,NGBOPanel,EPSRC Physical Sciences Chemistry - May 2016,2016-05-12,"Jaskowska, Eleanor"
1-375I5E,NGBOPanel,HT Impact Fellowships Interviews,2016-05-16,"Tarplee, Mark"
1-3M312C,NGBOPanel,Programme Grant Interviews - 18 May 2016 (Engineering),2016-05-18,"Patel, Ruqaiyah"
1-3MQGKX,NGBOPanel,Supergen Marine HUB Extension,2016-05-18,"Goodall, Glenn"
1-39SB8R,NGBOPanel,Platform Grant Interviews - 24 and 25 May 2016 (Engineering),2016-05-24,"Ashwood, Sarah"
1-3CDDU1,NGBOPanel,Reducing Industrial Energy Demand (REDIMS)),2016-05-26,"Emmerson, Daniel"
1-2JPVPN,NGBOPanel,Engineering Prioritisation Panel Meeting 1 and 2 June 2016,2016-06-02,"Marshall, Vicki"
1-3B095O,NGBOPanel,HT Programme Grant Interview Panel,2016-06-06,"Farrow, Anne"
1-3HHMDK,NGBOPanel,Design By Science,2016-06-07,"Visavadia, Rhia"
1-3DVVU5,NGBOPanel,EPSRC Mathematics Prioritisation Panel Meeting June 2016,2016-06-08,"Ward, Michael"
1-3AUAZ4,NGBOPanel,Supergen Energy Storage II,2016-06-08,"Macdonell, Andrew"
1-3F22T4,NGBOPanel,EPSRC ICT Prioritisation Panel - Jun 2016,2016-06-10,"Hulkes, Alex"
1-3TNROZ,NGBOPanel,Manufacturing Hubs 2016 Full Sift,2016-06-13,"Bailey, Richard"
1-3H7MD6,NGBOPanel,Programme Grant Outlines 14 June 2016,2016-06-14,"Craig, Derek"
1-3H7MCX,NGBOPanel,Platform Grant Outlines 14 June 2016,2016-06-14,NA
1-3BJ22P,NGBOPanel,RIIE 2015 Call - Interviews,2016-06-21,"Gilvin, Ellie"
1-3X6E6J,NGBOPanel,EPSRC Strategic Equipment Outlines,2016-06-28,"Higlett, Claire"
1-3UVRRD,NGBOPanel,UK India virtual joint clean energy centre Interview,2016-06-28,"Salisbury, Gavin"
1-2JJUTK,NGBOPanel,Eng Fellowship Interviews Jun 2016,2016-06-28,NA
1-3TOI2P,NGBOPanel,Energy Resillient Manufacturing 2 Interview,2016-07-06,NA
1-3G1ZMV,NGBOPanel,Manufacturing Hubs 2016  Interviews,2016-07-14,"Bailey, Richard"
1-3R2DO3,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews July 2016,2016-07-19,"Moore, Katharine"
1-3F22VE,NGBOPanel,EPSRC ICT Prioritisation Panel - Jul 2016,2016-07-19,"Hulkes, Alex"
1-3NTK3D,NGBOPanel,Circular Economy Full Panel,2016-07-20,"Niblock, Helen"
1-3KY7UC,NGBOPanel,EPSRC Physical Sciences Chemistry - July 2016,2016-07-21,"Ghaffar, Talit"
1-3KY7TV,NGBOPanel,EPSRC Physical Sciences Materials - July 2016,2016-07-21,"Hickman, Ian"
1-3KY7Q2,NGBOPanel,EPSRC Physical Sciences Physics - July 2016,2016-07-21,"Bowkett, David"
1-3HYZ8M,NGBOPanel,Advanced Materials for Energy Generation and Transmission,2016-07-27,"Emmerson, Daniel"
1-428RW3,NGBOPanel,RCUK Newton-SEA Small Scale Research Call 2016,2016-07-31,"Bones, Laura"
1-2JPVQB,NGBOPanel,Engineering Prioritisation Panel Meeting 3 August 2016,2016-08-03,"Broomsgrove, Alexander"
1-3QK48Z,NGBOPanel,DECCC Outline Meeting,2016-08-15,"Ma, Jerome"
1-3H9YHQ,NGBOPanel,Programme Grant Outlines 17 August 2016,2016-08-17,"Luqmani, Adam"
1-3H7MDF,NGBOPanel,Platform Grant Outlines 17 August 2016,2016-08-17,NA
1-414KW8,NGBOPanel,RI Tier 2 Panel Meeting,2016-08-24,"Clarke, Edward"
1-3QTABH,NGBOPanel,UK Japan Civil Nuclear Energy phase 3,2016-08-26,"Bowman, Kate"
1-3MRS4K,NGBOPanel,Uncertainty Networks Interviews,2016-09-01,"Pearson, Hannah"
1-3T2P7K,NGBOPanel,Programme Grant Interviews - 1 and 2 September 2016 (ICT),2016-09-01,"Scott, Matthew"
1-2JJUUI,NGBOPanel,Eng Fellowship Interviews Sep 2016,2016-09-05,"Visavadia, Rhia"
1-37Z2A2,NGBOPanel,Intelligent Technologies Prioritisation Panel,2016-09-06,NA
1-3Q8M18,NGBOPanel,FMR Platforms Outline Sift,2016-09-07,NA
1-3R16TB,NGBOPanel,EPSRC Mathematical Sciences  Prioritisation Panel September 2016,2016-09-07,"Moore, Katharine"
1-3ZO6IV,NGBOPanel,EPSRC ICT Fellowships Interview Panel Sept 2016,2016-09-08,"Luqmani, Adam"
1-3F22XE,NGBOPanel,EPSRC ICT Prioritisation Panel Sep 2016,2016-09-09,"Scott, Matthew"
1-3V6DUN,NGBOPanel,EPSRC Physical Sciences - September 2016,2016-09-13,"Angus-Smyth, Anna"
1-3YJ6BX,NGBOPanel,EPSRC Physical Sciences - Fellowship Interview September 2016,2016-09-20,"Chapman, Antony"
1-44UKK3,NGBOPanel,EPSRC Strategic Equipment Outlines -Sept 2016,2016-09-26,"Higlett, Claire"
1-3Y3HPJ,NGBOPanel,Platform Grant Interviews - 28 September 2016 (Physical Sciences),2016-09-28,"Kular, Jaspreet"
1-2JPVQZ,NGBOPanel,Engineering Prioritisation Panel Meeting 4 October 2016,2016-10-04,"McCann, Judith"
1-3SWNT6,NGBOPanel,Distributed Ledger Tech Outline meeting,2016-10-04,"Keys, Tracy"
1-3STDOO,NGBOPanel,Programme Grant Outlines 12 October 2016,2016-10-12,"Jaskowska, Eleanor"
1-3H9YI9,NGBOPanel,Platform Grant Outlines 12 October 2016,2016-10-12,NA
1-3Y1W0W,NGBOPanel,UK Fusion 2016,2016-10-14,"Bateman, Neil"
1-3F235Y,NGBOPanel,EPSRC ICT Prioritisation Panel Oct 2016,2016-10-20,"Coles, Lisa"
1-40L7BG,NGBOPanel,Supergen Extension 2016,2016-10-25,"Macdonell, Andrew"
1-3VF2CD,NGBOPanel,EPSRC Physical Sciences - October 2016,2016-10-25,NA
1-3TWGHY,NGBOPanel,Programme Grant Interviews 2 and 3 November 2016 (Physical Sciences),2016-11-02,"Turner, Christina"
1-40BYJJ,NGBOPanel,Programme Grant Interviews - 9 November 2016 (Engineering),2016-11-09,"Macdonell, Andrew"
1-3OX8EB,NGBOPanel,Human Dimensions of Cyber Security,2016-11-10,"Scott, Matthew"
1-3Q5PGO,NGBOPanel,Remote Sensing Prioritisation Meeting,2016-11-17,"McCann, Judith"
1-3UDFR8,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel November 2016,2016-11-29,"Craig, Derek"
1-3F2383,NGBOPanel,EPSRC ICT Prioritisation Panel Dec 2016,2016-12-01,"Gilvin, Ellie"
1-2JPVRD,NGBOPanel,Engineering Prioritisation Panel Meeting 1 and 2 December 2016,2016-12-01,"Marshall, Vicki"
1-428RV9,NGBOPanel,EPSRC Strategic Equipment Interviews Dec 2016,2016-12-05,"Higlett, Claire"
1-42Z7DI,NGBOPanel,EPSRC Physical Sciences - December 2016,2016-12-07,"Turner, Christina"
1-3H9YII,NGBOPanel,Programme Grant Outlines 13 December 2016,2016-12-13,"Patel, Ruqaiyah"
1-47DGSB,NGBOPanel,Platform Grant Outlines 13 December 2016,2016-12-13,"Broomsgrove, Alexander"
1-4B7B8P,NGBOPanel,EPSRC Strategic Equipment Outline Panel - January 2017,2017-01-10,"Higlett, Claire"
1-3F23AY,NGBOPanel,EPSRC ICT Prioritisation Panel Jan 2017,2017-01-12,"Van de Locht, Renee"
1-43QUA9,NGBOPanel,Underpinning multi-user equipment,2017-01-18,"Higlett, Claire"
1-47XBM0,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews January 2017,2017-01-24,"Moore, Katharine"
1-42ZWZ4,NGBOPanel,EPSRC Physical Sciences - January 2017,2017-01-24,"Dracott, James"
1-3XKBO6,NGBOPanel,Software Infrastructure 24 January 2017,2017-01-24,"Peacock, Susan"
1-4B7AXA,NGBOPanel,Platform Grant Interviews - 26 January 2017,2017-01-26,"Broomsgrove, Alexander"
1-4A1WAV,NGBOPanel,Environmental Change Challenge Fellowships Outline Panel,2017-01-26,"Ashwood, Sarah"
1-3Y28ZV,NGBOPanel,HIPs 2017 Panel Meeting,2017-02-06,"Ashwood, Sarah"
1-3X22ML,NGBOPanel,Distributed Ledger Tech Full Proposals Meeting,2017-02-07,"Keys, Tracy"
1-48NJBD,NGBOPanel,QT Innovation Chairs Interview,2017-02-08,"Howes, Amanda"
1-46I0HO,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel March 2017,2017-02-08,"Craig, Derek"
1-2JPVS1,NGBOPanel,Engineering Prioritisation Panel Meeting 9 and 10 February 2017,2017-02-09,"Broomsgrove, Alexander"
1-2JJUVQ,NGBOPanel,Eng Fellowship Interviews Feb 2017,2017-02-13,"McCann, Judith"
1-420HSG,NGBOPanel,CCS Centre Renewal 2017,2017-02-15,"Yeung, Celia"
1-3H9YJA,NGBOPanel,Programme Grant Outlines 15 February 2017,2017-02-15,"Jaskowska, Eleanor"
1-4KR1TQ,NGBOPanel,Platform Grant Outlines 15 February 2017,2017-02-15,"Patel, Ruqaiyah"
1-44R7R2,NGBOPanel,Programme Grant Interviews - 15 February 2017 (Engineering),2017-02-15,"Macdonell, Andrew"
1-47YXSD,NGBOPanel,Energy Feasibility 2017,2017-02-16,"Bowman, Kate"
1-4FMXQV,NGBOPanel,Energy Fellowships Interview Panel,2017-02-20,"Bowman, Kate"
1-4F3XPL,NGBOPanel,Programme Grant Interviews - 21 February 2017 (ICT),2017-02-21,"Scott, Matthew"
1-420X8P,NGBOPanel,EPSRC ICT Fellowships Interview Panel Feb 2017,2017-02-22,"Luqmani, Adam"
1-4GYCIQ,NGBOPanel,EPSRC Digital Economy Fellowship Interviews 23 Feb 2017,2017-02-23,"Tansley, Claire"
1-4J42LL,NGBOPanel,Future Manufacturing Platform Grants (G),2017-02-23,"Bailey, Richard"
1-401PAP,NGBOPanel,Future Manufacturing Platform Grants (S),2017-02-23,"Davies, Gerard"
1-447OU6,NGBOPanel,EPSRC Physical Sciences - Fellowship Interview February 2017,2017-02-28,"Hickman, Ian"
1-45CR2O,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel March 2017,2017-02-28,"Ward, Michael"
1-3QUKUJ,NGBOPanel,DECCC Full Proposals Meeting,2017-02-28,"Morgan, Jason"
1-4ASJHK,NGBOPanel,Energy Systems Catapult Feasibility Studies Call,2017-03-01,"Anderson, Louise"
1-3F23CZ,NGBOPanel,EPSRC ICT Prioritisation Panel March 2017,2017-03-02,"Van de Locht, Renee"
1-47FSQ5,NGBOPanel,EPSRC Manufacturing Prioritisation Panel March 2017,2017-03-03,NA
1-48RSMP,NGBOPanel,EPSRC Physical Sciences - March 2017,2017-03-07,"Ghaffar, Talit"
1-4J47R5,NGBOPanel,Whole Energy Systems Networking Panel,2017-03-09,"Anderson, Louise"
1-4KJTDM,NGBOPanel,EPSRC GCRF 1 Meeting B - 17 March 2017,2017-03-17,"Blaney, Katie"
1-40FURE,NGBOPanel,EPSRC GCRF 1 Meeting A - 17 March 2017,2017-03-17,"Preece, Lewis"
1-4KJTE5,NGBOPanel,EPSRC GCRF 1 Meeting C - 17 March 2017,2017-03-17,"Salisbury, Gavin"
