panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_number,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
4520,Panel,NETWORK PROPOSALS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4520,Panel,STANDARD RESPONSIVE,3,7,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4517,Panel,RESPONSIVE MODE,3,1,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4517,Panel,PROGRAMME GRANTS,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4508,Panel,RESPONSIVE MODE,4,1,0,0,80,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4508,Panel,INTERACT 5,4,1,0,0,80,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,TARGETED MODE,2,5,0,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,SUPERGEN RENEWALS 2 - CORE PROJECTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,SUPERGEN RENEWALS 2 - PLUS PROJECTS,0,4,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4512,Panel,TARGETED MODE,8,4,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4512,Panel,BRIDGING THE GAP INTERVIEW RANK LIST,8,4,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,RESPONSIVE MODE,18,19,1,0,48,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,FIRST GRANTS,4,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,RESPONSIVE MODE,14,19,1,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4531,Panel,PUBLIC ENGAGEMENT MODE,7,6,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4531,Panel,PPE OCTOBER 2007,7,6,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4548,Panel,TRAINING MODE,0,35,41,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4548,Panel,ORGANIC SYNTHESIS STUDENTSHIPS - INDUSTRY SIFT RANK LIST,0,35,41,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,RESPONSIVE MODE,16,26,1,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,FIRST GRANTS,5,4,0,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,RESPONSIVE MODE,11,22,1,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4545,Panel,TARGETED MODE,6,10,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4545,Panel,SCIENCE AND INNOVATION AWARDS 2007,6,10,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4546,Panel,TARGETED MODE,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4546,Panel,STRATEGIC,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,RESPONSIVE MODE,6,3,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ENGINEERING NEW PLATFORMS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ENGINEERING RENEWAL PLATFORMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ICT NEW PLATFORMS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ICT RENEWAL PLATFORMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,MATERIALS RENEWAL PLATFORMS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,RESPONSIVE MODE,14,24,2,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,CRITICAL MASS,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,FIRST GRANTS,3,5,1,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,RESPONSIVE MODE,7,15,1,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,SIGNPOST,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4552,Panel,TARGETED MODE,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4552,Panel,SERVICE AND SUPPORT ENGINEERING SOLUTIONS/BAE DECISION,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4564,Panel,TRAINING MODE,0,26,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4564,Panel,ORGANIC SYNTHETIC STUDENTS PRIORITISATION PANEL RANK LIST,0,26,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4540,Panel,TARGETED MODE,4,4,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4540,Panel,TRANSLATION GRANTS CALL 2,4,4,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,RESPONSIVE MODE,13,26,3,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,FIRST GRANTS,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,MATERIALS RESPONSIVE MODE,10,25,3,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESPONSIVE MODE,9,33,1,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,EQUIPMENT,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,FIRST GRANTS,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESEARCH CENTRE IN NON DESTRUCTIVE EVALUATION,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESPONSIVE MODE,7,29,1,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,TARGETED MODE,2,1,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESEARCH CENTRE IN NON DESTRUCTIVE EVALUATION,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,RESPONSIVE MODE,7,16,2,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,ENERGY PROGRAMME,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,EQUIPMENT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,FIRST GRANTS,1,1,1,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,NETWORKS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,RESPONSIVE MODE,5,13,1,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,RESPONSIVE MODE,8,16,2,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,FIRST GRANT,4,1,1,0,80,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,STANDARD,4,15,1,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,RESPONSIVE MODE,12,40,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,CRITICAL MASS,1,4,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,FIRST GRANTS,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,RESPONSIVE MODE,10,34,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4523,Panel,TARGETED MODE,5,3,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4523,Panel,PROBABILISTIC SCENARIOS FULL PROPOSALS,5,3,0,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,RESPONSIVE MODE,14,25,1,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,FIRST GRANTS,2,4,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,MATHEMATICS FOR BUSINESS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,NETWORKS,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,RESPONSIVE MODE,7,20,1,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,WORKSHOPS,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4576,Panel,TARGETED MODE,6,8,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4576,Panel,HECTOR CAPABILITY CHALLENGE RANK LIST,6,8,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,RESPONSIVE MODE,5,19,1,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,FIRST GRANTS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,RESPONSIVE MODE,5,18,1,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,RESPONSIVE MODE,3,4,2,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,FIRST GRANTS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,NETWORKS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,RESPONSIVE MODE,2,2,2,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,RESPONSIVE MODE,19,41,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,RESPONSIVE MODE,17,39,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,RESPONSIVE MODE,1,2,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ENGINEERING  - RENEWAL PROPOSALS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ENGINEERING - NEW PROPOSALS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ICT - NEW PROPOSALS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4562,Panel,RESPONSIVE MODE,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4562,Panel,RESPONSIVE MODE,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4565,Panel,TARGETED MODE,0,26,11,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4565,Panel,INFORMATION DRIVEN HEALTH INVITE TO INTERVIEW RANK LIST,0,26,11,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4581,Panel,TRAINING MODE,0,6,28,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4581,Panel,ANALYTICAL SCIENCE STUDENTNSHIPS - SIFT,0,6,28,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4547,Panel,TARGETED MODE,19,42,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4547,Panel,FEASIBILITY STUDIES FOR ENERGY RESEARCH,19,42,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,RESPONSIVE MODE,10,34,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,CRITICAL MASS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,RESPONSIVE MODE,9,34,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,RESPONSIVE MODE,12,33,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,FIRST GRANTS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,RESPONSIVE MODE,9,31,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4541,Panel,TARGETED MODE,5,7,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4541,Panel,BASIC TECHNOLOGY CALL 7 RANK LIST,5,7,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,RESPONSIVE MODE,9,21,4,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,FIRST GRANTS,0,3,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,RESPONSIVE MODE,9,16,2,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,SIGNPOST,0,2,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4561,Panel,TARGETED MODE,3,3,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4561,Panel,SOLAR ENERGY CONVERSION RANK LIST,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,RESPONSIVE MODE,6,21,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,EQUIPMENT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,FIRST GRANTS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,RESPONSIVE MODE,4,21,0,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,RESPONSIVE MODE,8,15,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,RESPONSIVE MODE,6,13,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,RESPONSIVE MODE,11,35,1,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,EQUIPMENT,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,FIRST GRANT,6,4,1,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,RESPONSIVE MODE,5,30,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4596,Panel,TRAINING MODE,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4596,Panel,LSCITS ENGDOC,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,RESPONSIVE MODE,18,27,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,FIRST GRANTS,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,MATERIALS RESPONSIVE MODE,15,23,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4607,Panel,TARGETED MODE,4,18,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4607,Panel,SYSTEM APPROACHES TO WELL BEING PANEL,4,18,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,RESPONSIVE MODE,8,31,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,OVERSEAS TRAVEL GRANTS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,RESPONSIVE MODE,6,28,0,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,RESPONSIVE MODE,3,11,0,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,FIRST GRANTS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,NETWORK,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,RESPONSIVE MODE,2,7,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,SUE 2,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,TARGETED MODE,1,1,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,ENERGY,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,SUE 2,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4603,Panel,RESPONSIVE MODE,0,3,6,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4603,Panel,CORE E-SCIENCE PROGRAMME PLATFORM GRANTS,0,3,6,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4593,Panel,TARGETED MODE,3,2,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4593,Panel,WALKING AND CYCLING RANK ORDER LIST,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4590,Panel,TARGETED MODE,1,3,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4590,Panel,"NANO IDEAS FACTORY ADDITIONAL FUNDING CALL",1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4609,Panel,TARGETED MODE,9,49,0,0,15,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4609,Panel,STRATEGIC,9,49,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4592,Panel,TARGETED MODE,6,9,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4592,Panel,"NANOTECHNOLOGY GRANDE CHALLENGES: ENERGY",6,9,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,RESPONSIVE MODE,5,2,0,0,71,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW ENGINEERING PLATFORMS PROPOSALS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW ICT PLATFORMS PROPOSALS,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW MATERIALS PLATFORMS PROPOSALS,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,RENEWAL ENGINEERING PLATFORMS PROPOSALS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4589,Panel,TARGETED MODE,6,4,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4589,Panel,ACCESS TO NANOSCIENCE/TECH RESEARCH EQUIP CALL,6,4,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4599,Panel,TARGETED MODE,7,4,0,0,63,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4599,Panel,INFORMATION DRIVEN HEALTH,7,4,0,0,63,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,RESPONSIVE MODE,13,25,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,FIRST GRANTS,2,5,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,RESPONSIVE MODE,11,20,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4582,Panel,TARGETED MODE,1,4,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4582,Panel,NUCLEAR WASTE MAN AND DECOMM.,1,4,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4586,Panel,TARGETED MODE,3,2,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4586,Panel,ENSURING PRIVACY AND CONSENT,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,RESPONSIVE MODE,10,26,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,FIRST GRANTS,3,7,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,MATHEMATICS FOR BUSINESS,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,RESPONSIVE MODE,5,17,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,WORKSHOPS,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4622,Panel,TARGETED MODE,4,11,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4622,Panel,WINES 3 INTERVIEW PANEL,4,11,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,RESPONSIVE MODE,14,39,2,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,CRITICAL MASS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,FIRST GRANTS,2,3,1,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,RESPONSIVE MODE,12,35,1,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4634,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4634,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4591,Panel,TARGETED MODE,2,1,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4591,Panel,EON/EPSRC ENERGY EFFICIENCY,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,TARGETED MODE,21,21,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,CONNECTING COMMUNITIES FOR THE DIGITAL ECONOMY,9,10,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,DIGITAL ECONOMY FEASIBILITY STUDIES,12,11,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4633,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4633,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,RESPONSIVE MODE,3,9,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,SCIENCE NETWORKING CALL,3,9,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,TARGETED MODE,1,2,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,SCIENCE NETWORKING CALL,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4624,Panel,PUBLIC ENGAGEMENT MODE,11,24,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4624,Panel,PARTNERSHIPS FOR PUBLIC ENGAGEMENT CALL 11,11,24,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4641,Panel,RESPONSIVE MODE,4,2,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4641,Panel,SCIENCE PLATFORM GRANTS,4,2,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,RESPONSIVE MODE,7,15,1,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,FIRST GRANTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,RESPONSIVE MODE,5,14,1,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4638,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4638,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4580,Panel,TARGETED MODE,7,7,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4580,Panel,ARRAY CHEMISTRY (2ND CALL),7,7,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4635,Panel,RESPONSIVE MODE,7,24,2,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4635,Panel,EQUIPMENT,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4635,Panel,FIRST GRANTS,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4635,Panel,RESPONSIVE MODE,5,20,2,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4642,Panel,RESPONSIVE MODE,4,22,0,0,15,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4642,Panel,FIRST GRANTS,2,4,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4642,Panel,NETWORKS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4642,Panel,RESPONSIVE MODE,2,17,0,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4616,Panel,RESPONSIVE MODE,6,29,1,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4616,Panel,EQUIPMENT,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4616,Panel,FIRST GRANT,3,8,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4616,Panel,RESPONSIVE MODE,3,20,1,0,13,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4661,PanelFellowshipV2,SUMMARY,3,5,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4661,PanelFellowshipV2,SENIOR MEDIA FELLOWSHIP,3,5,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4610,Panel,RESPONSIVE MODE,13,41,6,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4610,Panel,FIRST GRANT,1,7,1,0,12,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4610,Panel,ICT RESPONSIVE MODE,12,34,5,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4611,Panel,RESPONSIVE MODE,1,4,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4611,Panel,ICT PROGRAMME LARGE GRANTS,1,4,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4629,Panel,RESPONSIVE MODE,5,15,1,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4629,Panel,FIRST GRANTS,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4629,Panel,RESPONSIVE MODE,2,12,1,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
