panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_value,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
4519,Panel,EQUIPMENT,274261,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4519,Panel,FIRST GRANT,732070,226624,0,0,76,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4519,Panel,STANDARD,3450558,7564140,298994,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4526,Panel,RESPONSIVE MODE,3796567,11745998,365976,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4526,Panel,EQUIPMENT,581364,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4526,Panel,FIRST GRANTS,1157795,1149728,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4526,Panel,PHILIPS/EPSRC STRATEGIC PARTNERSHIP,0,1815570,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4526,Panel,RESPONSIVE MODE,2057408,8780700,365976,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4520,Panel,RESPONSIVE MODE,1207823,3515413,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4520,Panel,FIRST GRANT PROPOSALS,0,278942,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4520,Panel,NETWORK PROPOSALS,0,65553,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4520,Panel,STANDARD RESPONSIVE,1207823,3170919,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4517,Panel,RESPONSIVE MODE,11579288,2948528,0,0,80,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4517,Panel,PROGRAMME GRANTS,11579288,2948528,0,0,80,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4508,Panel,RESPONSIVE MODE,458126,57322,0,0,89,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4508,Panel,INTERACT 5,458126,57322,0,0,89,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,TARGETED MODE,10377726,3602754,0,0,74,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,SUPERGEN RENEWALS 2 - CORE PROJECTS,10377726,973092,0,0,91,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4507,Panel,SUPERGEN RENEWALS 2 - PLUS PROJECTS,0,2629661,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4512,Panel,TARGETED MODE,3004580,1424133,0,0,68,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4512,Panel,BRIDGING THE GAP INTERVIEW RANK LIST,3004580,1424133,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,RESPONSIVE MODE,6116399,6858212,934147,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,FIRST GRANTS,1170699,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4537,Panel,RESPONSIVE MODE,4945700,6858212,934147,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4531,Panel,PUBLIC ENGAGEMENT MODE,1244640,1097992,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4531,Panel,PPE OCTOBER 2007,1244640,1097992,0,0,53,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4548,Panel,TRAINING MODE,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4548,Panel,ORGANIC SYNTHESIS STUDENTSHIPS - INDUSTRY SIFT RANK LIST,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,RESPONSIVE MODE,8105269,9024854,478713,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,FIRST GRANTS,1295997,959011,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4528,Panel,RESPONSIVE MODE,6809271,8065844,478713,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4545,Panel,TARGETED MODE,24737710,36340920,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4545,Panel,SCIENCE AND INNOVATION AWARDS 2007,24737710,36340920,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4546,Panel,TARGETED MODE,1084241,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4546,Panel,STRATEGIC,1084241,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,RESPONSIVE MODE,6154695,2101152,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ENGINEERING NEW PLATFORMS,890970,878472,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ENGINEERING RENEWAL PLATFORMS,832193,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ICT NEW PLATFORMS,2212511,533959,0,0,81,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,ICT RENEWAL PLATFORMS,854284,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4502,Panel,MATERIALS RENEWAL PLATFORMS,1364736,688721,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,RESPONSIVE MODE,12381515,17324240,1064540,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,CRITICAL MASS,5655339,7773968,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,FIRST GRANTS,963150,1522759,547471,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,RESPONSIVE MODE,5029736,7692840,517068,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4369,Panel,SIGNPOST,733290,334673,0,0,69,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4552,Panel,TARGETED MODE,2088436,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4552,Panel,SERVICE AND SUPPORT ENGINEERING SOLUTIONS/BAE DECISION,2088436,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4564,Panel,TRAINING MODE,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4564,Panel,ORGANIC SYNTHETIC STUDENTS PRIORITISATION PANEL RANK LIST,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4540,Panel,TARGETED MODE,3607960,3473515,0,0,51,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4540,Panel,TRANSLATION GRANTS CALL 2,3607960,3473515,0,0,51,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,RESPONSIVE MODE,6812340,11405938,1111584,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,FIRST GRANTS,1023210,397332,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4542,Panel,MATERIALS RESPONSIVE MODE,5789130,11008606,1111584,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESPONSIVE MODE,2816189,13972658,753556,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,EQUIPMENT,66704,385093,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,FIRST GRANTS,387722,642016,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESEARCH CENTRE IN NON DESTRUCTIVE EVALUATION,91875,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESPONSIVE MODE,2269888,12945549,753556,0,15,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,TARGETED MODE,439889,494668,0,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4549,Panel,RESEARCH CENTRE IN NON DESTRUCTIVE EVALUATION,439889,494668,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,RESPONSIVE MODE,2196198,5830160,770200,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,ENERGY PROGRAMME,0,56779,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,EQUIPMENT,101294,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,FIRST GRANTS,256653,290964,265029,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,NETWORKS,0,155381,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4544,Panel,RESPONSIVE MODE,1838251,5327036,505172,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,RESPONSIVE MODE,2660394,4811535,1078042,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,FIRST GRANT,1070101,169768,175431,0,86,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4538,Panel,STANDARD,1590293,4641767,902611,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,RESPONSIVE MODE,5808737,16069470,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,CRITICAL MASS,1486642,3263511,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,FIRST GRANTS,273319,310275,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4557,Panel,RESPONSIVE MODE,4048776,12495684,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4523,Panel,TARGETED MODE,2479557,1805528,0,0,58,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4523,Panel,PROBABILISTIC SCENARIOS FULL PROPOSALS,2479557,1805528,0,0,58,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,RESPONSIVE MODE,3024631,5462157,357615,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,FIRST GRANTS,608824,942932,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,MATHEMATICS FOR BUSINESS,309622,390158,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,NETWORKS,137800,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,RESPONSIVE MODE,1684097,4129066,357615,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4410,Panel,WORKSHOPS,284288,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4576,Panel,TARGETED MODE,125362,354528,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4576,Panel,HECTOR CAPABILITY CHALLENGE RANK LIST,125362,354528,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,RESPONSIVE MODE,1810586,9610565,582724,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,FIRST GRANTS,0,244028,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4551,Panel,RESPONSIVE MODE,1810586,9366536,582724,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,RESPONSIVE MODE,821932,1265057,927954,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,FIRST GRANTS,242839,289065,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,NETWORKS,0,171753,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4558,Panel,RESPONSIVE MODE,579093,804240,927954,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,RESPONSIVE MODE,10681326,19017893,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,FIRST GRANTS,343191,674299,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4529,Panel,RESPONSIVE MODE,10338135,18343594,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,RESPONSIVE MODE,1073015,1861489,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ENGINEERING  - RENEWAL PROPOSALS,1073015,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ENGINEERING - NEW PROPOSALS,0,1057003,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4539,Panel,ICT - NEW PROPOSALS,0,804486,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4562,Panel,RESPONSIVE MODE,1794740,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4562,Panel,RESPONSIVE MODE,1794740,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4565,Panel,TARGETED MODE,0,8715065,3195005,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4565,Panel,INFORMATION DRIVEN HEALTH INVITE TO INTERVIEW RANK LIST,0,8715065,3195005,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4581,Panel,TRAINING MODE,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4581,Panel,ANALYTICAL SCIENCE STUDENTNSHIPS - SIFT,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4547,Panel,TARGETED MODE,3603124,6664457,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4547,Panel,FEASIBILITY STUDIES FOR ENERGY RESEARCH,3603124,6664457,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,RESPONSIVE MODE,3729874,10457366,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,CRITICAL MASS,385339,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4585,Panel,RESPONSIVE MODE,3344535,10457366,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,RESPONSIVE MODE,6676710,13374842,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,FIRST GRANTS,852041,338184,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4530,Panel,RESPONSIVE MODE,5824669,13036659,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4541,Panel,TARGETED MODE,9447921,11637028,0,0,45,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4541,Panel,BASIC TECHNOLOGY CALL 7 RANK LIST,9447921,11637028,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,RESPONSIVE MODE,4093004,11178154,2546821,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,FIRST GRANTS,0,1588643,481393,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,RESPONSIVE MODE,4093004,8151366,1364238,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4370,Panel,SIGNPOST,0,1438145,701190,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4561,Panel,TARGETED MODE,4701028,5165387,0,0,48,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4561,Panel,SOLAR ENERGY CONVERSION RANK LIST,4701028,5165387,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,RESPONSIVE MODE,2269886,8500242,0,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,EQUIPMENT,186947,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,FIRST GRANTS,355109,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4598,Panel,RESPONSIVE MODE,1727830,8500242,0,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,RESPONSIVE MODE,2527827,5859276,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,FIRST GRANTS,546936,436609,0,0,56,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4584,Panel,RESPONSIVE MODE,1980891,5422667,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,RESPONSIVE MODE,4102438,14709761,196542,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,EQUIPMENT,0,260879,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,FIRST GRANT,1420062,820806,196542,0,63,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4583,Panel,RESPONSIVE MODE,2682377,13628076,0,0,16,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4596,Panel,TRAINING MODE,4099287,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4596,Panel,LSCITS ENGDOC,4099287,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,RESPONSIVE MODE,8416031,13380547,0,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,FIRST GRANTS,1000720,786404,0,0,56,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4543,Panel,MATERIALS RESPONSIVE MODE,7415310,12594143,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4607,Panel,TARGETED MODE,1628996,9763019,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4607,Panel,SYSTEM APPROACHES TO WELL BEING PANEL,1628996,9763019,0,0,14,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,RESPONSIVE MODE,3961699,12941973,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,FIRST GRANTS,285974,544899,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,OVERSEAS TRAVEL GRANTS,0,15345,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4588,Panel,RESPONSIVE MODE,3675725,12381729,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,RESPONSIVE MODE,628926,4008854,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,FIRST GRANTS,179847,201913,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,NETWORK,0,194590,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,RESPONSIVE MODE,449078,3114342,0,0,13,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,SUE 2,0,498009,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,TARGETED MODE,502743,597169,0,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,ENERGY,0,597169,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4601,Panel,SUE 2,502743,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4603,Panel,RESPONSIVE MODE,0,2089043,5746980,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4603,Panel,CORE E-SCIENCE PROGRAMME PLATFORM GRANTS,0,2089043,5746980,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4593,Panel,TARGETED MODE,4267838,1976426,0,0,68,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4593,Panel,WALKING AND CYCLING RANK ORDER LIST,4267838,1976426,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4590,Panel,TARGETED MODE,744320,1931074,0,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4590,Panel,"NANO IDEAS FACTORY ADDITIONAL FUNDING CALL",744320,1931074,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4609,Panel,TARGETED MODE,6649177,29492258,0,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4609,Panel,STRATEGIC,6649177,29492258,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4592,Panel,TARGETED MODE,6720378,10050640,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4592,Panel,"NANOTECHNOLOGY GRANDE CHALLENGES: ENERGY",6720378,10050640,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,RESPONSIVE MODE,4747494,1665730,0,0,74,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW ENGINEERING PLATFORMS PROPOSALS,864919,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW ICT PLATFORMS PROPOSALS,1969177,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,NEW MATERIALS PLATFORMS PROPOSALS,1127682,1665730,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4579,Panel,RENEWAL ENGINEERING PLATFORMS PROPOSALS,785716,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4589,Panel,TARGETED MODE,2094686,1382311,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4589,Panel,ACCESS TO NANOSCIENCE/TECH RESEARCH EQUIP CALL,2094686,1382311,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4599,Panel,TARGETED MODE,2331583,863422,0,0,73,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4599,Panel,INFORMATION DRIVEN HEALTH,2331583,863422,0,0,73,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,RESPONSIVE MODE,4777648,10663763,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,FIRST GRANTS,374519,1272763,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4574,Panel,RESPONSIVE MODE,4403129,9391000,0,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4582,Panel,TARGETED MODE,4226934,8423287,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4582,Panel,NUCLEAR WASTE MAN AND DECOMM.,4226934,8423287,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4586,Panel,TARGETED MODE,4522398,2434193,0,0,65,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4586,Panel,ENSURING PRIVACY AND CONSENT,4522398,2434193,0,0,65,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,RESPONSIVE MODE,2775777,6478079,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,FIRST GRANTS,632794,1511897,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,MATHEMATICS FOR BUSINESS,0,621085,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,RESPONSIVE MODE,1881265,4345097,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4559,Panel,WORKSHOPS,261718,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4622,Panel,TARGETED MODE,5734379,13946619,0,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4622,Panel,WINES 3 INTERVIEW PANEL,5734379,13946619,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,RESPONSIVE MODE,4058900,15608015,403681,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,CRITICAL MASS,0,1288398,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,FIRST GRANTS,423342,670544,118008,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4615,Panel,RESPONSIVE MODE,3635558,13649072,285673,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4634,Panel,RESPONSIVE MODE,0,0,2699672,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4634,Panel,RESPONSIVE MODE,0,0,2699672,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4591,Panel,TARGETED MODE,4142763,1946433,0,0,68,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4591,Panel,EON/EPSRC ENERGY EFFICIENCY,4142763,1946433,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,TARGETED MODE,2970269,2316634,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,CONNECTING COMMUNITIES FOR THE DIGITAL ECONOMY,1750162,1178537,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4618,Panel,DIGITAL ECONOMY FEASIBILITY STUDIES,1220107,1138097,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4633,Panel,RESPONSIVE MODE,0,0,3226336,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4633,Panel,RESPONSIVE MODE,0,0,3226336,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,RESPONSIVE MODE,923581,1454976,0,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,SCIENCE NETWORKING CALL,923581,1454976,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,TARGETED MODE,103931,299741,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4604,Panel,SCIENCE NETWORKING CALL,103931,299741,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4624,Panel,PUBLIC ENGAGEMENT MODE,1013267,3653875,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4624,Panel,PARTNERSHIPS FOR PUBLIC ENGAGEMENT CALL 11,1013267,3653875,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4641,Panel,RESPONSIVE MODE,3774780,1972200,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4641,Panel,SCIENCE PLATFORM GRANTS,3774780,1972200,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,RESPONSIVE MODE,3739315,7458728,547020,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,FIRST GRANTS,739623,294633,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4621,Panel,RESPONSIVE MODE,2999692,7164095,547020,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4638,Panel,RESPONSIVE MODE,0,0,3374804,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4638,Panel,RESPONSIVE MODE,0,0,3374804,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4580,Panel,TARGETED MODE,2168307,3116969,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4580,Panel,ARRAY CHEMISTRY (2ND CALL),2168307,3116969,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4635,Panel,RESPONSIVE MODE,3267425,10655985,1110535,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
